THROUGH,IN,0
<,XX,0
I><A,NNP,0
"HREF=""MAILTO",NNP,0
:,:,0
"BNEARING@TIMESUNION.COM"">BNEARING@TIMESUNION.COM</A></I",NNP,0
>,XX,0
JOHN,NNP,0
GURLEY,NNP,0
A,DT,0
SPOKESMAN,NN,0
FOR,IN,0
CONNECTICUT,NNP,0
'S,POS,0
ZERO,NNP,0
MERCURY,NNP,0
CAMPAIGN,NNP,0
URGED,VBD,0
ALL,DT,0
FISHERMEN,NNS,0
TO,TO,0
FOLLOW,VB,0
CONNECTICUT,NNP,0
'S,POS,0
DEPART,NNP,0
-,HYPH,0
MENT,NN,0
OF,IN,0
ENVIRONMENTAL,NNP,0
PROTECT,NNP,0
-,HYPH,0
ION,NN,0
RECOMMENDATIONS,NNS,0
FOR,IN,0
LIMITING,VBG,0
CONSUMPTION,NN,0
OF,IN,0
ANY,DT,0
FRESHWATER,NN,0
FISH,NN,0
.,.,0
STATE,NN,0
OFFICIALS,NNS,0
SUGGEST,VBP,0
THAT,IN,0
WOMEN,NNS,0
OF,IN,0
CHILDBEARING,VBG,0
AGE,NN,0
PREGNANT,JJ,0
WOMEN,NNS,0
AND,CC,0
CHILDREN,NNS,0
UNDER,IN,0
AGE,NN,0
SIX,CD,0
EAT,NN,0
ONLY,RB,0
ONE,CD,0
SERVING,NN,0
OF,IN,0
FRESHWATER,NN,0
FISH,NN,0
PER,IN,0
MONTH,NN,0
.,.,0
THE,DT,0
DEP,NNP,0
'S,POS,0
RECOMMENDATION,NN,0
IS,VBZ,0
THAT,IN,0
EVERYONE,NN,0
ELSE,RB,0
LIMIT,VB,0
THEIR,PRP$,0
CONSUMPTION,NN,0
OF,IN,0
FRESHWATER,NN,0
FISH,NN,0
TO,IN,0
ONE,CD,0
SERVING,VBG,0
PER,IN,0
WEEK,NN,0
.,.,0
GURLEY,NNP,0
SAID,VBD,0
"""",'',0
THE,DT,0
ONLY,JJ,0
EXCEPTION,NN,0
TO,IN,0
THE,DT,0
RECOMMENDED,VBN,0
LIMITS,NNS,0
WOULD,MD,0
BE,VB,0
TROUT,NN,0
LESS,JJR,0
THAN,IN,0
15,CD,0
INCHES,NNS,0
LONG,JJ,0
ACCORDING,VBG,0
TO,IN,0
GURLEY,NNP,0
.,.,0
HE,PRP,0
SAID,VBD,0
MOST,JJS,0
CONNECTICUT,NNP,0
TROUT,NN,0
LESS,JJR,0
THAN,IN,0
THAT,DT,0
LENGTH,NN,0
HAVE,VBP,0
BEEN,VBN,0
RECENTLY,RB,0
PUT,VBN,0
INTO,IN,0
STREAMS,NNS,0
AND,CC,0
LAKES,NNS,0
FROM,IN,0
FISHERIES,NNS,0
AND,CC,0
HAVE,VBP,0
N'T,RB,0
HAD,VBN,0
TIME,NN,0
TO,TO,0
INGEST,VB,0
SIGNIFICANT,JJ,0
LEVELS,NNS,0
OF,IN,0
MERCURY,NN,0
.,.,0
GURLEY,NNP,0
EXPLAINED,VBD,0
THAT,IN,0
MERCURY,NN,0
IS,VBZ,0
CONCENTRATED,VBN,0
AS,IN,0
IT,PRP,0
MOVES,VBZ,0
UP,RP,0
THE,DT,0
FOOD,NN,0
CHAIN,NN,0
FROM,IN,0
SMALLER,JJR,0
PREY,NN,0
FISH,NN,0
TO,IN,0
LARGER,JJR,0
PREDATORS,NNS,0
SUCH,JJ,0
AS,IN,0
THE,DT,0
LARGER,JJR,0
TROUT,NN,0
.,.,0
DEP,NNP,0
OFFICIALS,NNS,0
WILL,MD,0
BE,VB,0
OUT,RB,0
AT,IN,0
SIX,CD,0
LOCATIONS,NNS,0
TODAY,NN,0
INCLUDING,VBG,0
WHARTON,NNP,0
BROOK,NNP,0
STATE,NNP,0
PARK,NNP,0
IN,IN,0
WALLINGFORD,NNP,0
WOLFE,NNP,0
PARK,NNP,0
IN,IN,0
MONROE,NNP,0
SOUTHFORD,NNP,0
FALLS,NNP,0
STATE,NNP,0
PARK,NNP,0
IN,IN,0
OXFORD,NNP,0
CHATFIELD,NNP,0
HOLLOW,NNP,0
STATE,NNP,0
PARK,NNP,0
IN,IN,0
KILLINGWORTH,NNP,0
BLACK,NNP,0
ROCK,NNP,0
STATE,NNP,0
PARK,NNP,0
IN,IN,0
WATERTOWN,NNP,0
AND,CC,0
STRATTON,NNP,0
BROOK,NNP,0
STATE,NNP,0
PARK,NNP,0
IN,IN,0
SIMSBURY,NNP,0
TO,TO,0
CONTINUE,VB,0
THE,DT,0
STATE,NN,0
'S,POS,0
TROUT,NN,0
STOCKING,VBG,0
PROGRAM,NN,0
AND,CC,0
TO,TO,0
ANSWER,VB,0
QUESTIONS,NNS,0
ABOUT,IN,0
THE,DT,0
STATE,NN,0
'S,POS,0
FISHING,NN,0
PROGRAMS,NNS,0
AND,CC,0
REGULATIONS,NNS,0
.,.,0
A,DT,0
VARIETY,NN,0
OF,IN,0
POLLUTERS,NNS,0
INCLUDING,VBG,0
COAL,NN,0
-,HYPH,0
FIRED,VBN,0
POWER,NN,0
PLANTS,NNS,0
AND,CC,0
MUNICIPAL,JJ,0
TRASH,NN,0
INCINERATORS,NNS,0
ARE,VBP,0
RESPONSIBLE,JJ,0
FOR,IN,0
MERCURY,NN,0
CONTAMINATION,NN,0
OF,IN,0
FRESH,JJ,0
WATER,NN,0
.,.,0
GURLEY,NNP,0
A,DT,0
MEMBER,NN,0
OF,IN,0
CLEAN,NNP,0
WATER,NNP,0
ACTION,NNP,0
SAID,VBD,0
THE,DT,0
AMOUNT,NN,0
OF,IN,0
MERCURY,NN,0
IN,IN,0
A,DT,0
THERMOMETER,NN,0
IS,VBZ,0
ONLY,RB,0
ABOUT,RB,0
ONE,CD,0
GRAM,NN,0
BUT,CC,0
THAT,DT,0
'S,VBZ,0
ENOUGH,JJ,0
TO,TO,0
CONTAMINATE,VB,0
A,DT,0
20-ACRE,CD,0
LAKE,NN,0
FOR,IN,0
A,DT,0
YEAR,NN,0
.,.,0
EXPERTS,NNS,0
AT,IN,0
THE,DT,0
U.S.,NNP,0
CENTERS,NNPS,0
FOR,IN,0
DISEASE,NNP,0
CONTROL,NNP,0
ESTIMATE,VBP,0
THAT,IN,0
SOME,DT,0
AMERICAN,JJ,0
CHILDREN,NNS,0
ARE,VBP,0
BORN,VBN,0
EACH,DT,0
YEAR,NN,0
WITH,IN,0
DEVELOPMENTAL,JJ,0
PROBLEMS,NNS,0
AS,IN,0
A,DT,0
RESULT,NN,0
OF,IN,0
MERCURY,NN,0
POLLUTION,NN,0
.,.,0
NEW,JJ,0
REGULATIONS,NNS,0
TO,TO,0
LIMIT,VB,0
MERCURY,NN,0
EMISSIONS,NNS,0
FROM,IN,0
MUNICIPAL,JJ,0
INCINERATORS,NNS,0
IN,IN,0
CONNECTICUT,NNP,0
WENT,VBD,0
INTO,IN,0
EFFECT,NN,0
LAST,JJ,0
JULY,NNP,0
.,.,0
ACCORDING,VBG,0
TO,IN,0
GURLEY,NNP,0
MUNICIPAL,JJ,0
INCINERATORS,NNS,0
WHICH,WDT,0
HAD,VBD,0
BEEN,VBN,0
NEW,NNP,0
ENGLAND,NNP,0
'S,POS,0
LARGEST,JJS,0
SOURCE,NN,0
OF,IN,0
MERCURY,NN,0
POLLUTION,NN,0
AS,IN,0
A,DT,0
RESULT,NN,0
OF,IN,0
BURNING,VBG,0
ITEMS,NNS,0
SUCH,JJ,0
AS,IN,0
THERMOMETERS,NNS,0
FLUORESCENT,NN,0
LIGHT,NN,0
BULBS,NNS,0
AND,CC,0
SWITCHES,NNS,0
IN,IN,0
APPLIANCES,NNS,0
AND,CC,0
AUTOMOBILES,NNS,0
THAT,WDT,0
CONTAINED,VBD,0
MERCURY,NN,0
.,.,0
GREGORY,NNP,0
B.,NNP,0
HLADKY,NNP,0
CAN,MD,0
BE,VB,0
CONTACTED,VBN,0
AT,IN,0
GHLADKY@NHREGIS-TER.COM,ADD,0
OR,CC,0
AT,IN,0
(,-LRB-,0
860,CD,0
),-RRB-,0
524,CD,0
-,HYPH,0
719,CD,0
.,.,0
DURANGO,NNP,0
COLO.,NNP,0
(,-LRB-,0
AP,NNP,0
),-RRB-,0
í,.,0
COLORADO,NNP,0
REGULATORS,NNS,0
HAVE,VBP,0
ORDERED,VBN,0
A,DT,0
MOBILE,JJ,0
HOME,NN,0
PARK,NN,0
NORTHWEST,RB,0
OF,IN,0
DURANGO,NNP,0
TO,TO,0
SHUT,VB,0
DOWN,RP,0
A,DT,0
SEWAGE,NN,1
LAGOON,NN,0
THAT,WDT,0
IS,VBZ,0
SEEPING,VBG,0
INTO,IN,0
A,DT,0
NEARBY,JJ,0
CREEK,NN,0
.,.,0
THE,DT,0
STATE,NN,0
HEALTH,NNP,0
DEPARTMENT,NN,0
SAID,VBD,0
THE,DT,0
CONTAMINATED,VBN,0
LAGOON,NN,0
IS,VBZ,0
LEECHING,VBG,0
IRON,NN,1
AND,CC,0
COLIFORM,NN,1
INTO,IN,0
LIGHTNER,NNP,0
CREEK,NNP,0
A,DT,0
SLOW,RB,0
-,HYPH,0
FLOWING,VBG,0
TRIBUTARY,NN,0
OF,IN,0
THE,DT,0
ANIMAS,NNP,0
RIVER,NNP,0
.,.,0
HEALTH,NN,0
OFFICIALS,NNS,0
SAID,VBD,0
COLIFORM,NN,0
CAN,MD,0
PRODUCE,VB,0
STRAINS,NNS,0
OF,IN,0
E.,NNP,0
COLI,NNS,0
THAT,WDT,0
CAUSE,VBP,0
DIARRHEA,NN,0
NAUSEA,NN,0
FEVER,NN,0
AND,CC,0
VOMITING,NN,0
TO,IN,0
PEOPLE,NNS,0
THAT,WDT,0
COME,VBP,0
IN,IN,0
CONTACT,NN,0
WITH,IN,0
THE,DT,0
WATER,NN,0
.,.,0
"""",'',0
SAID,VBD,0
MIKE,NNP,0
HARRIS,NNP,0
A,DT,0
MANAGER,NN,0
FOR,IN,0
THE,DT,0
COLORADO,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
PUBLIC,NNP,0
HEALTH,NNP,0
AND,CC,0
ENVIRONMENT,NNP,0
'S,POS,0
CLEAN,JJ,0
WATER,NN,0
ENFORCEMENT,NN,0
UNIT,NN,0
.,.,0
"""","""",0
THE,DT,0
STATE,NN,0
HEALTH,NNP,0
DEPARTMENT,NN,0
SENT,VBD,0
A,DT,0
CEASE,VB,0
-,HYPH,0
AND,CC,0
-,HYPH,0
DESIST,VB,0
ORDER,NN,0
TO,IN,0
THE,DT,0
PARK,NN,0
'S,POS,0
OWNER,NN,0
BUT,CC,0
DARLENE,NNP,0
MANN,NNP,0
DENIED,VBD,0
EVER,RB,0
RECEIVING,VBG,0
NOTIFICATION,NN,0
FROM,IN,0
THE,DT,0
STATE,NN,0
.,.,0
IF,IN,0
MANN,NNP,0
FAILS,VBZ,0
TO,TO,0
COMPLY,VB,0
THE,DT,0
PEOPLE,NNS,0
LIVING,VBG,0
IN,IN,0
THE,DT,0
40,CD,0
MOBILE,JJ,0
HOMES,NNS,0
COULD,MD,0
BE,VB,0
FORCED,VBN,0
TO,TO,0
MOVE,VB,0
.,.,0
SOME,DT,0
RESIDENTS,NNS,0
OF,IN,0
LIGHTNER,NNP,0
CREEK,NNP,0
MOBILE,NNP,0
HOME,NNP,0
PARK,NNP,0
SAID,VBD,0
THEY,PRP,0
WERE,VBD,0
UNAWARE,JJ,0
OF,IN,0
THE,DT,0
REGULATORY,JJ,0
DISPUTE,NN,0
BUT,CC,0
THEY,PRP,0
WERE,VBD,0
NOT,RB,0
SHOCKED,VBN,0
BY,IN,0
NEWS,NN,0
OF,IN,0
THE,DT,0
SHUTDOWN,NN,0
ORDER,NN,0
THE,DT,0
DURANGO,NNP,0
HERALD,NNP,0
REPORTED,VBD,0
(,-LRB-,0
"""",'',0
CRYSTAL,NNP,0
MARTINEZ,NNP,0
SAID,VBD,0
.,.,0
"""","""",0
THE,DT,0
OWNER,NN,0
SAID,VBD,0
SHE,PRP,0
HIRED,VBD,0
A,DT,0
PROFESSIONAL,JJ,0
AGENT,NN,0
TO,TO,0
ADDRESS,VB,0
THE,DT,0
ISSUES,NNS,0
BUT,CC,0
NO,DT,0
REPORT,NN,0
OR,CC,0
OFFICIAL,JJ,0
DOCUMENT,NN,0
HAS,VBZ,0
BEEN,VBN,0
SUBMITTED,VBN,0
TO,IN,0
THE,DT,0
STATE,NN,0
HEALTH,NNP,0
DEPARTMENT,NN,0
.,.,0
_,NNP,0
_,NNP,0
_,NNP,0
INFORMATION,NNP,0
FROM,IN,0
:,:,0
DURANGO,NNP,0
HERALD,NNP,0
CAPTION,NN,0
CLOSE,JJ,0
OIL,NN,1
COMPANIES,NNS,0
IN,IN,0
CALIFORNIA,NNP,0
MUST,MD,0
STOP,VB,0
INJECTING,VBG,0
WASTEWATER,NN,0
FROM,IN,0
THEIR,PRP$,0
OPERATIONS,NNS,0
INTO,IN,0
POTENTIALLY,RB,0
DRINKABLE,JJ,0
AQUIFERS,NNS,0
BY,IN,0
OCT.,NNP,0
15,CD,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
PLAN,NN,0
BY,IN,0
STATE,NN,0
REGULATORS,NNS,0
WHO,WP,0
ALLOWED,VBD,0
IT,PRP,0
TO,TO,0
HAPPEN,VB,0
FOR,IN,0
YEARS,NNS,0
.,.,0
IN,IN,0
A,DT,0
PROPOSAL,NN,0
SUBMITTED,VBN,0
TO,IN,0
THE,DT,0
FEDERAL,JJ,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
REGULATORS,NNS,0
PROMISED,VBD,0
TO,TO,0
PAINSTAKINGLY,RB,0
REVIEW,VB,0
WELLS,NNS,0
AT,IN,0
RISK,NN,0
OF,IN,0
CONTAMINATION,NN,0
ENSURING,VBG,0
THE,DT,0
INJECTIONS,NNS,0
DID,VBD,0
NOT,RB,0
TAINT,VB,0
AQUIFERS,NNS,0
ALREADY,RB,0
USED,VBN,0
FOR,IN,0
DRINKING,NN,0
WATER,NN,0
OR,CC,0
IRRIGATION,NN,0
IN,IN,0
THE,DT,0
DROUGHT,NN,0
-,HYPH,0
PLAGUED,VBN,0
CENTRAL,NNP,0
VALLEY,NNP,0
.,.,0
THE,DT,0
PLAN,NN,0
í,VBZ,0
FROM,IN,0
CALIFORNIAíS,NNP,0
DIVISION,NNP,0
OF,IN,0
OIL,NNP,0
GAS,NNP,0
AND,CC,0
GEOTHERMAL,NNP,0
RESOURCES,NNPS,0
í,NNS,0
COMES,VBZ,0
IN,IN,0
RESPONSE,NN,0
TO,IN,0
REVELATIONS,NNS,0
THAT,WDT,0
FOR,IN,0
DECADES,NNS,0
THE,DT,0
DIVISION,NN,0
GRANTED,VBD,0
OIL,NN,0
COMPANIES,NNS,0
PERMITS,VBZ,0
TO,TO,0
INJECT,VB,0
LEFTOVER,NN,0
WATER,NN,0
FROM,IN,0
THEIR,PRP$,0
OPERATIONS,NNS,0
INTO,IN,0
AQUIFERS,NNS,0
THAT,WDT,0
THE,DT,0
FEDERAL,JJ,0
GOVERNMENT,NN,0
WANTED,VBD,0
PROTECTED,VBN,0
.,.,0
NOW,RB,0
WITH,IN,0
CALIFORNIA,NNP,0
HEADING,VBG,0
INTO,IN,0
A,DT,0
FOURTH,JJ,0
YEAR,NN,0
OF,IN,0
DROUGHT,NN,0
THAT,DT,0
WATER,NN,0
MAY,MD,0
BE,VB,0
DIFFICULT,JJ,0
FOR,IN,0
HUMANS,NNS,0
TO,TO,0
USE,VB,0
.,.,0
A,DT,0
CHRONICLE,NNP,0
ANALYSIS,NN,0
FOUND,VBD,0
THAT,IN,0
THE,DT,0
STATE,NN,0
ALLOWED,VBD,0
OIL,NN,0
COMPANIES,NNS,0
TO,TO,0
DRILL,VB,0
171,CD,0
WASTEWATER,NN,0
INJECTION,NN,0
WELLS,NNS,0
INTO,IN,0
AQUIFERS,NNS,0
THAT,WDT,0
COULD,MD,0
HAVE,VB,0
BEEN,VBN,0
TAPPED,VBN,0
FOR,IN,0
CROPS,NNS,0
OR,CC,0
PEOPLE,NNS,0
.,.,0
OF,IN,0
THOSE,DT,0
WELLS,NNS,0
140,CD,0
ARE,VBP,0
STILL,RB,0
IN,IN,0
USE,NN,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
DIVISION,NN,0
.,.,0
INJECTION,NN,0
INTO,IN,0
THOSE,DT,0
WELLS,NNS,0
MUST,MD,0
STOP,VB,0
BY,IN,0
MID,NNP,0
-,NNP,0
OCTOBER,NNP,0
UNLESS,IN,0
SPECIFICALLY,RB,0
APPROVED,VBN,0
BY,IN,0
THE,DT,0
EPA,NNP,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
PLAN,NN,0
.,.,0
<,XX,0
STRONG,JJ,0
>,XX,0
FEBRUARY,NNP,0
DEADLINE</STRONG,NNP,0
>,XX,0
AN,DT,0
ADDITIONAL,JJ,0
253,CD,0
WELLS,NNS,0
BREACHED,VBD,0
LOWER,JJR,0
-,HYPH,0
QUALITY,NN,0
AQUIFERS,NNS,0
STILL,RB,0
CONSIDERED,VBD,0
OFF,IN,0
-,HYPH,0
LIMITS,NNS,0
BY,IN,0
THE,DT,0
EPA,NNP,0
FROM,IN,0
WHICH,WDT,0
WATER,NN,0
COULD,MD,0
HAVE,VB,0
BEEN,VBN,0
USED,VBN,0
WITH,IN,0
MORE,RBR,0
EXTENSIVE,JJ,0
TREATMENT,NN,0
.,.,0
OIL,NN,0
COMPANIES,NNS,0
MUST,MD,0
CEASE,VB,0
USING,VBG,0
THESE,DT,0
WELLS,NNS,0
BY,IN,0
FEB.,NNP,0
15,CD,0
2017,CD,0
BARRING,VBG,0
AN,DT,0
EXEMPTION,NN,0
FROM,IN,0
THE,DT,0
EPA,NNP,0
.,.,0
THE,DT,0
EPA,NNP,0
WHICH,WDT,0
HELPED,VBD,0
UNCOVER,VB,0
THE,DT,0
PRACTICE,NN,0
IN,IN,0
2011,CD,0
HAD,VBD,0
GIVEN,VBN,0
THE,DT,0
DIVISION,NN,0
UNTIL,IN,0
FEB.,NNP,0
6,CD,0
TO,TO,0
SUBMIT,VB,0
PLANS,NNS,0
FOR,IN,0
FIXING,VBG,0
THE,DT,0
PROBLEM,NN,0
.,.,0
THE,DT,0
EPA,NNP,0
HAS,VBZ,0
THREATENED,VBN,0
TO,TO,0
SEIZE,VB,0
CONTROL,NN,0
OF,IN,0
REGULATING,VBG,0
THE,DT,0
OIL,NN,0
INDUSTRYíS,IN,0
UNDERGROUND,JJ,0
INJECTION,NN,0
WELLS,NNS,0
IN,IN,0
CALIFORNIA,NNP,0
IF,IN,0
THE,DT,0
STATE,NN,0
DOESNíT,NNP,0
DO,VBP,0
A,DT,0
BETTER,JJR,0
JOB,NN,0
PROTECTING,VBG,0
GROUNDWATER,NN,0
SUPPLIES,NNS,0
FROM,IN,0
CONTAMINATION,NN,0
.,.,0
(,-LRB-,0
ALTHOUGH,IN,0
THE,DT,0
DIVISIONíS,NNP,0
PLAN,NN,0
IS,VBZ,0
DATED,VBN,0
FEB.,NNP,0
6,CD,0
IT,PRP,0
WAS,VBD,0
RELEASED,VBN,0
TO,IN,0
THE,DT,0
PUBLIC,NN,0
ON,IN,0
MONDAY,NNP,0
.,.,0
),-RRB-,0
ìOUR,NNS,0
GOAL,NN,0
IS,VBZ,0
TO,TO,0
MAKE,VB,0
SURE,JJ,0
THE,DT,0
STATE,NN,0
IS,VBZ,0
UP,IN,0
TO,IN,0
THE,DT,0
JOB,NN,0
î,NNP,0
SAID,VBD,0
THE,DT,0
TIME,NN,0
FRAME,NN,0
FOR,IN,0
REFORM,NN,0
HAS,VBZ,0
ALREADY,RB,0
DRAWN,VBN,0
FIRE,NN,0
FROM,IN,0
ENVIRONMENTALISTS,NNS,0
.,.,0
BUT,CC,0
BOTH,DT,0
STATE,NN,0
AND,CC,0
FEDERAL,JJ,0
REGULATORS,NNS,0
SAY,VBP,0
THE,DT,0
OIL,NN,0
INDUSTRY,NN,0
WILL,MD,0
NEED,VB,0
TIME,NN,0
TO,TO,0
COMPLY,VB,0
.,.,0
IF,IN,0
THE,DT,0
DIVISION,NN,0
IS,VBZ,0
FORCED,VBN,0
TO,TO,0
SHUT,VB,0
DOWN,RP,0
SOME,DT,0
WELLS,NNS,0
TO,TO,0
PROTECT,VB,0
DRINKING,NN,0
WATER,NN,0
SUPPLIES,NNS,0
THE,DT,0
OIL,NN,0
COMPANIES,NNS,0
WILL,MD,0
HAVE,VB,0
TIME,NN,0
TO,TO,0
FIND,VB,0
OTHER,JJ,0
WAYS,NNS,0
TO,TO,0
DEAL,VB,0
WITH,IN,0
THE,DT,0
WASTE,NN,0
.,.,0
ìTHIS,PRP,0
IS,VBZ,0
A,DT,0
PROBLEM,NN,0
THAT,WDT,0
WE,PRP,0
WORKED,VBD,0
OURSELVES,PRP,0
INTO,IN,0
OVER,IN,0
30,CD,0
YEARS,NNS,0
AND,CC,0
ITíS,NNP,0
NOT,RB,0
A,DT,0
PROBLEM,NN,0
THAT,WDT,0
CAN,MD,0
BE,VB,0
SOLVED,VBN,0
IN,IN,0
A,DT,0
YEAR,NN,0
î,NNP,0
SAID,VBD,0
THE,DT,0
DIVISIONíS,NNP,0
NEW,JJ,0
SUPERVISOR,NN,0
<,XX,0
STRONG,JJ,0
>,XX,0
PROBLEMíS,NNP,0
ROOTS</STRONG,.,0
>,XX,0
THE,DT,0
PROBLEM,NN,0
DATES,VBZ,0
TO,IN,0
1983,CD,0
WHEN,WRB,0
THE,DT,0
EPA,NNP,0
GAVE,VBD,0
THE,DT,0
DIVISION,NN,0
AUTHORITY,NN,0
TO,TO,0
ENFORCE,VB,0
THE,DT,0
FEDERAL,JJ,0
SAFE,NNP,0
DRINKING,NNP,0
WATER,NNP,0
ACT,NNP,0
IN,IN,0
CALIFORNIAíS,JJ,0
OIL,NN,0
FIELDS,NNS,0
.,.,0
THE,DT,0
STATEíS,JJ,0
OIL,NN,0
RESERVOIRS,NNS,0
TYPICALLY,RB,0
CONTAIN,VBP,0
LARGE,JJ,0
AMOUNTS,NNS,0
OF,IN,0
BRINY,JJ,0
WATER,NN,0
MIXED,VBN,0
WITH,IN,0
THE,DT,0
CRUDE,NN,0
.,.,0
COMPANIES,NNS,0
MUST,MD,0
SEPARATE,VB,0
THE,DT,0
OIL,NN,0
FROM,IN,0
THE,DT,0
WATER,NN,0
AND,CC,0
GET,VB,0
RID,VBN,0
OF,IN,0
THE,DT,0
WATER,NN,0
WHICH,WDT,0
IS,VBZ,0
USUALLY,RB,0
TOO,RB,0
LADEN,JJ,0
WITH,IN,0
MINERALS,NNS,0
AND,CC,0
HYDROCARBONS,NNS,0
TO,TO,0
BE,VB,0
USED,VBN,0
FOR,IN,0
DRINKING,NN,0
AND,CC,0
IRRIGATION,NN,0
.,.,0
IN,IN,0
ADDITION,NN,0
OIL,NN,0
-,HYPH,0
EXTRACTION,NN,0
TECHNIQUES,NNS,0
SUCH,JJ,0
AS,IN,0
HYDRAULIC,JJ,0
FRACTURING,VBG,0
USE,NN,0
FRESHWATER,NN,0
THAT,WDT,0
BECOMES,VBZ,0
TAINTED,JJ,0
IN,IN,0
THE,DT,0
PROCESS,NN,0
AND,CC,0
NEEDS,VBZ,0
DISPOSAL,NN,0
.,.,0
COMPANIES,NNS,0
INJECT,VBP,0
MUCH,JJ,0
OF,IN,0
THE,DT,0
LEFTOVER,JJ,0
WATER,NN,0
BACK,RB,0
INTO,IN,0
OIL,NN,0
RESERVOIRS,NNS,0
.,.,0
BUT,CC,0
SOME,DT,0
OF,IN,0
IT,PRP,0
IS,VBZ,0
PUMPED,VBN,0
INTO,IN,0
SALTY,JJ,0
UNDERGROUND,JJ,0
AQUIFERS,NNS,0
THAT,WDT,0
HAVE,VBP,0
NO,DT,0
OIL,NN,0
.,.,0
THE,DT,0
1983,CD,0
AGREEMENT,NN,0
LISTED,VBN,0
BY,IN,0
NAME,NN,0
AQUIFERS,NNS,0
THAT,IN,0
THE,DT,0
OIL,NN,0
INDUSTRY,NN,0
WOULD,MD,0
BE,VB,0
ABLE,JJ,0
TO,TO,0
USE,VB,0
WITH,IN,0
A,DT,0
SIMPLE,JJ,0
PERMIT,NN,0
FROM,IN,0
THE,DT,0
DIVISION,NN,0
.,.,0
BUT,CC,0
IN,IN,0
A,DT,0
BIZARRE,JJ,0
SNAFU,NN,0
THERE,EX,0
WERE,VBD,0
TWO,CD,0
SIGNED,VBN,0
VERSIONS,NNS,0
OF,IN,0
THE,DT,0
AGREEMENT,NN,0
ONE,CD,0
OF,IN,0
WHICH,WDT,0
LISTED,VBD,0
11,CD,0
AQUIFERS,NNS,0
NOT,RB,0
FOUND,VBN,0
ON,IN,0
THE,DT,0
OTHER,JJ,0
.,.,0
THE,DT,0
DIVISION,NN,0
STARTED,VBD,0
ISSUING,VBG,0
PERMITS,NNS,0
FOR,IN,0
INJECTION,NN,0
WELLS,NNS,0
DRILLED,VBD,0
INTO,IN,0
THOSE,DT,0
AQUIFERS,NNS,0
EVEN,RB,0
THOUGH,IN,0
THEY,PRP,0
DIDNíT,NNP,0
PREVIOUSLY,RB,0
CONTAIN,VBP,0
OIL,NN,0
AND,CC,0
WERENíT,NNP,0
VIEWED,VBN,0
BY,IN,0
THE,DT,0
EPA,NNP,0
AS,IN,0
SUITABLE,JJ,0
FOR,IN,0
WASTEWATER,NN,0
DISPOSAL,NN,0
.,.,0
UNDER,IN,0
THE,DT,0
AGREEMENT,NN,0
THE,DT,0
EPA,NNP,0
HAS,VBZ,0
FINAL,JJ,0
SAY,NN,0
ON,IN,0
WHICH,WDT,0
AQUIFERS,VBZ,0
THE,DT,0
OIL,NN,0
INDUSTRY,NN,0
CAN,MD,0
AND,CC,0
CANíT,NNP,0
USE,NN,0
.,.,0
THE,DT,0
STATE,NN,0
EVEN,RB,0
AUTHORIZED,VBD,0
OIL,NN,0
COMPANIES,NNS,0
TO,TO,0
INJECT,VB,0
INTO,IN,0
A,DT,0
HANDFUL,NN,0
OF,IN,0
AQUIFERS,NNS,0
ALREADY,RB,0
IN,IN,0
USE,NN,0
FOR,IN,0
DRINKING,NN,0
AND,CC,0
IRRIGATION,NN,0
LEADING,VBG,0
TO,IN,0
THE,DT,0
EMERGENCY,NN,0
CLOSURE,NN,0
OF,IN,0
EIGHT,CD,0
INJECTION,NN,0
WELLS,NNS,0
LAST,JJ,0
YEAR,NN,0
.,.,0
OFFICIALS,NNS,0
HAVE,VBP,0
NOW,RB,0
TESTED,VBN,0
NINE,CD,0
NEARBY,JJ,0
DRINKING,VBG,0
WELLS,NNS,0
FOR,IN,0
CONTAMINATION,NN,0
AND,CC,0
FOUND,VBD,0
NONE,NN,0
.,.,0
BUT,CC,0
AQUIFERS,NNS,0
TAINTED,VBN,0
WITH,IN,0
CHEMICALS,NNS,0
ARE,VBP,0
DIFFICULT,JJ,0
AND,CC,0
EXPENSIVE,JJ,0
TO,TO,0
CLEAN,VB,0
AND,CC,0
STATE,NN,0
WATER,NN,0
REGULATORS,NNS,0
SAY,VBP,0
THEY,PRP,0
CANíT,PRP,0
BE,VB,0
CERTAIN,JJ,0
THAT,IN,0
CONTAMINATION,NN,0
WONíT,PRP,0
EVENTUALLY,RB,0
TURN,VBP,0
UP,RP,0
IN,IN,0
THOSE,DT,0
DRINKING,NN,0
WATER,NN,0
SUPPLIES,NNS,0
.,.,0
<,XX,0
STRONG,JJ,0
>,XX,0
ONUS,NN,0
ON,IN,0
OIL,NN,0
FIRMS</STRONG,NNP,0
>,XX,0
IN,IN,0
THE,DT,0
FUTURE,NN,0
OIL,NN,0
COMPANIES,NNS,0
WILL,MD,0
NEED,VB,0
TO,TO,0
BUILD,VB,0
A,DT,0
CASE,NN,0
FOR,IN,0
WHY,WRB,0
SPECIFIC,JJ,0
AQUIFERS,NNS,0
