Words,POS,Tag
SPILL,NN,0
WAS,VBD,0
WEST,NN,0
OF,IN,0
THE,DT,0
ROAD,NN,0
ON,IN,0
THE,DT,0
GREEN,JJ,0
WAY,NN,0
SELOVER,NNP,0
SAID,VBD,0
.,.,0
NONE,NN,0
OF,IN,0
THE,DT,0
SPILL,NN,0
IMPACTED,VBN,0
SURFACE,NN,0
WATERS,NNS,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
NEWS,NN,0
RELEASE,NN,0
.,.,0
THE,DT,0
CONCRETE,JJ,0
PIPE,NN,0
WHICH,WDT,0
LEADS,VBZ,0
TO,IN,0
THE,DT,0
YPSILANTI,NNP,0
COMMUNITY,NNP,0
UTILITIES,NNPS,0
AUTHORITY,NNP,0
TREATMENT,NN,0
PLANT,NN,0
WAS,VBD,0
REPLACED,VBN,0
WITH,IN,0
PLASTIC,NN,0
WITHIN,IN,0
24,CD,0
HOURS,NNS,0
.,.,0
GRAND,NNP,0
RAPIDS,NNP,0
MI,NNP,0
--,.,0
A,DT,0
HAZARDOUS,JJ,1
MATERIALS,NNS,1
TEAM,NN,0
HAS,VBZ,0
BEEN,VBN,0
CALLED,VBN,0
TO,IN,0
A,DT,0
REPORTED,VBN,0
NITROGEN,NN,1
LEAK,NN,0
AT,IN,0
A,DT,0
CASCADE,NNP,0
TOWNSHIP,NNP,0
COMPANY,NN,0
AND,CC,0
SOME,DT,0
ROADS,NNS,0
IN,IN,0
THE,DT,0
AREA,NN,0
ARE,VBP,0
BLOCKED,VBN,0
.,.,0
CASCADE,NNP,0
TOWNSHIP,NNP,0
FIREFIGHTERS,NNS,0
RESPONDED,VBD,0
ABOUT,RB,0
7:10,CD,0
P.M.,NN,0
FRIDAY,NNP,0
OCT.,NNP,0
25,CD,0
TO,TO,0
3290,CD,0
PATTERSON,NNP,0
AVE,NNP,0
.,.,0
SE,NNP,0
FOR,IN,0
THE,DT,0
LEAK,NN,0
.,.,0
FIREFIGHTERS,NNS,0
REPORTED,VBD,0
THAT,IN,0
NITROGEN,NN,1
WAS,VBD,0
COMING,VBG,0
OUT,IN,0
OF,IN,0
A,DT,0
TANK,NN,0
OUTSIDE,RB,0
OF,IN,0
GE,NNP,0
AVIATION,NNP,0
AND,CC,0
THERE,EX,0
WAS,VBD,0
SOME,DT,0
CHEMICAL,JJ,0
FOG,NN,0
IN,IN,0
THE,DT,0
AREA,NN,0
.,.,0
THE,DT,0
FOG,NN,0
HOWEVER,RB,0
WAS,VBD,0
NOT,RB,0
DRIFTING,VBG,0
BECAUSE,RB,0
OF,IN,0
LIGHT,JJ,0
WINDS,NNS,0
.,.,0
FIRE,NN,0
CREWS,NNS,0
WERE,VBD,0
BLOCKING,VBG,0
33RD,NNP,0
STREET,NNP,0
AT,IN,0
PATTERSON,NNP,0
AVENUE,NNP,0
.,.,0
MUSKEGON,NNP,0
HEIGHTS,NNP,0
MI,NNP,0
STUDENTS,NNS,0
AT,IN,0
EDGEWOOD,NNP,0
ELEMENTARY,NNP,0
SCHOOL,NNP,0
WERE,VBD,0
BRIEFLY,RB,0
EVACUATED,VBN,0
MONDAY,NNP,0
MORNING,NN,0
DUE,IN,0
TO,IN,0
A,DT,0
GAS,NN,0
LEAK,NN,0
IN,IN,0
A,DT,0
ROADWAY,NN,0
NEAR,IN,0
SCHOOL,NN,0
PROPERTY,NN,0
.,.,0
THE,DT,0
GAS,NN,0
LEAK,NN,0
WAS,VBD,0
REPORTED,VBN,0
TO,IN,0
THE,DT,0
MUSKEGON,NNP,0
HEIGHTS,NNP,0
FIRE,NNP,0
DEPARTMENT,NNP,0
AROUND,IN,0
10:40,CD,0
A.M.,NN,0
MONDAY,NNP,0
SEPT.,NNP,0
30,CD,0
SAID,VBD,0
MUSKEGON,NNP,0
HEIGHTS,NNP,0
FIRE,NNP,0
CHIEF,NNP,0
CHRIS,NNP,0
DEAN,NNP,0
.,.,0
ROAD,NN,0
CREWS,NNS,0
HAD,VBD,0
BEEN,VBN,0
WORKING,VBG,0
IN,IN,0
THE,DT,0
AREA,NN,0
AND,CC,0
RUPTURED,VBD,0
A,DT,0
GAS,NN,0
LINE,NN,0
.,.,0
STUDENTS,NNS,0
WERE,VBD,0
EVACUATED,VBN,0
AROUND,IN,0
10:45,CD,0
A.M.,NN,0
AND,CC,0
RELOCATED,VBD,0
TO,IN,0
SACRED,NNP,0
HEART,NNP,0
CATHOLIC,NNP,0
CHURCH,NNP,0
150,CD,0
E.,NNP,0
SUMMIT,NNP,0
AVE,NNP,0
.,.,0
SAID,VBD,0
KRISTIN,NNP,0
TANK,NNP,0
PUBLIC,JJ,0
INFORMATION,NN,0
OFFICER,NN,0
WITH,IN,0
THE,DT,0
MUSKEGON,NNP,0
AREA,NNP,0
INTERMEDIATE,NNP,0
SCHOOL,NNP,0
DISTRICT,NNP,0
.,.,0
THE,DT,0
LEAK,NN,0
HAS,VBZ,0
SINCE,IN,0
BEEN,VBN,0
CONTROLLED,VBN,0
BY,IN,0
DTE,NNP,0
ENERGY,NNP,0
DEAN,NNP,0
ADDED,VBD,0
.,.,0
TANK,NN,0
SAID,VBD,0
EDGEWOOD,NNP,0
STUDENTS,NNS,0
WERE,VBD,0
GIVEN,VBN,0
THE,DT,0
ALL,DT,0
CLEAR,JJ,0
TO,TO,0
RETURN,VB,0
AND,CC,0
RESUME,VB,0
CLASSES,NNS,0
AT,IN,0
11:45,CD,0
A.M.,NN,0
KALAMAZOO,NNP,0
MI,NN,0
í,NNS,0
THE,DT,0
CITY,NN,0
OF,IN,0
KALAMAZOO,NNP,0
IS,VBZ,0
WORKING,VBG,0
TO,TO,0
INSPECT,VB,0
SEWAGE,NN,1
PIPES,NNS,0
AFTER,IN,0
A,DT,0
SECOND,JJ,0
SEWER,NN,0
LEAK,NN,0
WAS,VBD,0
DISCOVERED,VBN,0
SENDING,VBG,0
AN,DT,0
ESTIMATED,VBN,0
GALLONS,NNS,0
OF,IN,0
SEWAGE,NN,1
INTO,IN,0
A,DT,0
STORM,NN,0
PIPE,NN,0
AND,CC,0
ULTIMATELY,RB,0
FLOWING,VBG,0
INTO,IN,0
THE,DT,0
KALAMAZOO,NNP,0
RIVER,NNP,0
.,.,0
CITY,NN,0
CREWS,NNS,0
DISCOVERED,VBD,0
A,DT,0
SEWAGE,NN,1
LEAK,NN,0
AND,CC,0
RESPONDED,VBD,0
ABOUT,RB,0
5:40,CD,0
P.M.,NN,0
TUESDAY,NNP,0
SEPT.,NNP,0
17,CD,0
AT,IN,0
A,DT,0
STORM,NN,0
SEWER,NN,0
AT,IN,0
CAMERON,NNP,0
STREET,NNP,0
AND,CC,0
WASHINGTON,NNP,0
AVENUE,NNP,0
THE,DT,0
CITY,NN,0
SAID,VBD,0
IN,IN,0
A,DT,0
NEWS,NN,0
RELEASE,NN,0
.,.,0
THE,DT,0
RELEASE,NN,0
TRIGGERED,VBD,0
A,DT,0
ìNO,NNP,0
BODY,NN,0
CONTACTî,NN,0
ORDER,NN,0
FOR,IN,0
A,DT,0
SECTION,NN,0
OF,IN,0
THE,DT,0
KALAMAZOO,NNP,0
RIVER,NNP,0
BETWEEN,IN,0
THE,DT,0
KINGS,NNPS,0
HIGHWAY,NNP,0
AND,CC,0
MILLS,NNPS,0
STREET,NNP,0
BRIDGES,NNS,0
WHICH,WDT,0
REMAINED,VBD,0
IN,IN,0
PLACE,NN,0
THURSDAY,NNP,0
MORNING,NN,0
.,.,0
EARLIER,RBR,0
ON,IN,0
SEPT.,NNP,0
9,CD,0
A,DT,0
SEWAGE,NN,1
LEAK,NN,0
WAS,VBD,0
FOUND,VBN,0
GOING,VBG,0
INTO,IN,0
A,DT,0
STORM,NN,0
PIPE,NN,0
AND,CC,0
TO,IN,0
THE,DT,0
RIVER,NN,0
.,.,0
THE,DT,0
CITY,NN,0
ESTIMATED,VBD,0
GALLONS,NNS,0
OF,IN,0
SEWAGE,NN,1
ENTERED,VBD,0
THE,DT,0
RIVER,NN,0
AFTER,IN,0
IT,PRP,0
WAS,VBD,0
REPORTED,VBN,0
AND,CC,0
BEFORE,IN,0
THE,DT,0
LEAK,NN,0
WAS,VBD,0
REPAIRED,VBN,0
.,.,0
THE,DT,0
PIPE,NN,0
WAS,VBD,0
LEAKING,VBG,0
FOR,IN,0
AN,DT,0
UNKNOWN,JJ,0
AMOUNT,NN,0
OF,IN,0
TIME,NN,0
BEFORE,IN,0
IT,PRP,0
WAS,VBD,0
DISCOVERED,VBN,0
THE,DT,0
CITY,NN,0
SAID,VBD,0
.,.,0
A,DT,0
FISHERMAN,NN,0
SPOTTED,VBD,0
THE,DT,0
OUTFLOW,NN,0
.,.,0
FISHERMAN,NNP,0
SAW,VBD,0
SEWAGE,NN,1
IN,IN,0
KALAMAZOO,NNP,0
RIVER,NNP,0
COMING,VBG,0
FROM,IN,0
PIPE,NN,0
CUT,NN,0
A,DT,0
LONG,NNP,0
TIME,NN,0
AGOí,ADD,0
THE,NNP,0
PIPE,NN,0
WAS,VBD,0
FIXED,VBN,0
TUESDAY,NNP,0
EVENING.,NN,0
THE,DT,0
SEPT.,NNP,0
9,CD,0
LEAK,NN,0
REPORTED,VBD,0
AT,IN,0
WASHINGTON,NNP,0
AND,CC,0
STOCKBRIDGE,NNP,0
IS,VBZ,0
ABOUT,RB,0
A,DT,0
BLOCK,NN,0
AWAY,RB,0
FROM,IN,0
THE,DT,0
LOCATION,NN,0
OF,IN,0
THE,DT,0
SEPT.,NNP,0
17,CD,0
LEAK,NN,0
PUBLIC,NNP,0
SERVICES,NNPS,0
DIRECTOR,NNP,0
JAMES,NNP,0
BAKER,NNP,0
SAID,VBD,0
.,.,0
CITY,NN,0
CREWS,NNS,0
FOUND,VBD,0
SOFTBALL,NN,0
-,HYPH,0
SIZED,JJ,0
HOLES,NNS,0
IN,IN,0
THE,DT,0
PIPE,NN,0
ON,IN,0
SEPT.,NNP,0
17,CD,0
BAKER,NNP,0
SAID,VBD,0
.,.,0
HE,PRP,0
SAID,VBD,0
CITY,NN,0
CREWS,NNS,0
DO,VBP,0
NOT,RB,0
KNOW,VB,0
HOW,WRB,0
LONG,RB,0
THOSE,DT,0
HOLES,NNS,0
HAVE,VBP,0
BEEN,VBN,0
THERE,RB,0
.,.,0
BAKER,NNP,0
SAID,VBD,0
IT,PRP,0
APPEARS,VBZ,0
SECTIONS,NNS,0
OF,IN,0
THE,DT,0
CITYíS,NNP,0
EDISON,NNP,0
NEIGHBORHOOD,NN,0
HAD,VBD,0
A,DT,0
COMBINED,VBN,0
STORM,NN,0
AND,CC,0
SANITARY,JJ,0
SEWER,NN,0
SYSTEM,NN,0
AT,IN,0
ONE,CD,0
TIME,NN,0
AND,CC,0
WERE,VBD,0
LATER,RB,0
SEPARATED,VBN,0
.,.,0
IN,IN,0
THE,DT,0
AREA,NN,0
WHERE,WRB,0
THE,DT,0
LEAKS,NNS,0
OCCURRED,VBD,0
THE,DT,0
SMALLER,JJR,0
SANITARY,JJ,0
SEWER,NN,0
PIPE,NN,0
FOUND,VBN,0
TO,TO,0
BE,VB,0
LEAKING,VBG,0
IS,VBZ,0
LOCATED,VBN,0
INSIDE,IN,0
THE,DT,0
LARGER,JJR,0
STORM,NN,0
SEWER,NN,0
PIPE,NN,0
.,.,0
CITY,NN,0
WORKERS,NNS,0
WILL,MD,0
CLEAN,VB,0
THE,DT,0
PIPES,NNS,0
AND,CC,0
USE,VB,0
A,DT,0
CAMERA,NN,0
TO,TO,0
CHECK,VB,0
FOR,IN,0
ANY,DT,0
OTHER,JJ,0
LEAKS,NNS,0
OR,CC,0
ISSUES,NNS,0
BAKER,NNP,0
SAID,VBD,0
.,.,0
ìWEíRE,XX,0
DOING,VBG,0
A,DT,0
FULL,JJ,0
-,HYPH,0
COURT,NN,0
PRESS,NN,0
IN,IN,0
THE,DT,0
AREA,NN,0
î,NNP,0
BAKER,NNP,0
SAID,VBD,0
.,.,0
ìWEíRE,NNP,0
LOOKING,VBG,0
AT,IN,0
ALL,PDT,0
THE,DT,0
SEWERS,NNS,0
FROM,IN,0
LAKE,NNP,0
STREET,NNP,0
SOUTH,RB,0
TO,IN,0
LAY,NNP,0
BOULEVARD,NNP,0
.,.,0
"""",'',0
HE,PRP,0
SAID,VBD,0
.,.,0
THE,DT,0
PLAN,NN,0
HAS,VBZ,0
BEEN,VBN,0
SENT,VBN,0
TO,IN,0
CITY,NNP,0
COUNCIL,NNP,0
FOR,IN,0
REVIEW,NNP,0
AND,CC,0
RACER,NNP,0
TRUST,NNP,0
WILL,MD,0
BE,VB,0
WORKING,VBG,0
WITH,IN,0
THE,DT,0
U.S.,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
ON,IN,0
THE,DT,0
PROJECT,NN,0
HE,PRP,0
SAID,VBD,0
.,.,0
AN,DT,0
ADDITIONAL,JJ,0
MEETING,NN,0
WILL,MD,0
BE,VB,0
HELD,VBN,0
IN,IN,0
THE,DT,0
FALL,NN,0
TO,IN,0
FIELD,NN,0
COMMUNITY,NN,0
INPUT,NN,0
ON,IN,0
STEPS,NNS,0
MOVING,VBG,0
FORWARD,RB,0
.,.,0
PFAS,NN,1
WAS,VBD,0
WHILE,IN,0
ALL,DT,0
OF,IN,0
THE,DT,0
LOCATIONS,NNS,0
ARE,VBP,0
DOWNSTREAM,JJ,0
OF,IN,0
THE,DT,0
FLINT,NNP,0
WATER,NN,0
PLANTíS,NNP,0
WATER,NN,0
INTAKE,NN,0
USED,VBD,0
SEVERAL,JJ,0
YEARS,NNS,0
AGO,RB,0
AND,CC,0
DID,VBD,0
NOT,RB,0
AFFECT,VB,0
THE,DT,0
CITYíS,NNP,0
DRINKING,NN,0
WATER,NN,0
THE,DT,0
PFAS,NNP,1
AMOUNTS,NNS,0
ARE,VBP,0
HIGHER,JJR,0
THAN,IN,0
THE,DT,0
STATE,NN,0
ALLOWS,VBZ,0
TO,TO,0
REACH,VB,0
MICHIGANíS,JJ,0
SURFACE,NN,0
WATER,NN,0
.,.,0
THE,DT,0
CHEMICALS,NNS,0
ARE,VBP,0
CONNECTED,VBN,0
TO,IN,0
CANCER,NN,0
AND,CC,0
SEVERAL,JJ,0
OTHER,JJ,0
ADVERSE,JJ,0
HEALTH,NN,0
EFFECTS,NNS,0
AND,CC,0
THE,DT,0
STATE,NN,0
IS,VBZ,0
MIDWAY,NN,0
THROUGH,IN,0
A,DT,0
PLAN,NN,0
TO,TO,0
REGULATE,VB,0
THEM,PRP,0
IN,IN,0
DRINKING,NN,0
WATER,NN,0
.,.,0
THIS,DT,0
IS,VBZ,0
THE,DT,0
FOURTH,JJ,0
MEETING,NN,0
HELD,VBN,0
TO,TO,0
ADDRESS,VB,0
CONTAMINATION,NN,0
SINCE,IN,0
THE,DT,0
SITE,NN,0
CEASED,VBD,0
FACTORY,NN,0
OPERATIONS,NNS,0
AND,CC,0
RACER,NNP,0
ACQUIRED,VBD,0
IT,PRP,0
AND,CC,0
OTHER,JJ,0
UNUSED,JJ,0
GM,NNP,0
PROPERTIES,NNS,0
DURING,IN,0
THE,DT,0
BANKRUPTCY,NN,0
AND,CC,0
GM,NNP,0
REORGANIZATION,NN,0
.,.,0
ìTHE,JJ,0
BIGGEST,JJS,0
IMPACT,NN,0
OF,IN,0
THE,DT,0
BANKRUPTCY,NN,0
WAS,VBD,0
FELT,VBN,0
IN,IN,0
MICHIGAN,NNP,0
AND,CC,0
THIS,DT,0
COMMUNITY,NN,0
î,NNP,0
TRIGGER,NNP,0
SAID,VBD,0
.,.,0
ìIíM,VB,0
A,DT,0
NATIVE,NN,0
OF,IN,0
MICHIGAN,NNP,0
I,PRP,0
TOOK,VBD,0
THIS,DT,0
JOB,NN,0
WITH,IN,0
ENTHUSIASM,NN,0
TO,TO,0
HELP,VB,0
PEOPLE,NNS,0
HURT,VBN,0
BY,IN,0
THE,DT,0
BANKRUPTCY,NN,0
î,NNP,0
TRIGGER,NNP,0
SAID,VBD,0
DURING,IN,0
A,DT,0
BUS,NN,0
TOUR,NN,0
HELD,VBN,0
TO,TO,0
SHOW,VB,0
RESIDENTS,NNS,0
THE,DT,0
SCALE,NN,0
OF,IN,0
THE,DT,0
SITE,NN,0
BEFORE,IN,0
THE,DT,0
MEETING,NN,0
.,.,0
RACER,NNP,0
IS,VBZ,0
CHARGED,VBN,0
WITH,IN,0
CLEANING,VBG,0
UP,RP,0
AND,CC,0
FINDING,VBG,0
NEW,JJ,0
USES,NNS,0
FOR,IN,0
THE,DT,0
PROPERTY,NN,0
AND,CC,0
ITíS,NNP,0
BEEN,VBN,0
LISTED,VBN,0
FOR,IN,0
SALE,NN,0
FOR,IN,0
SEVERAL,JJ,0
YEARS,NNS,0
.,.,0
ABOUT,RB,0
49,CD,0
ACRES,NNS,0
HAVE,VBP,0
BEEN,VBN,0
SOLD,VBN,0
AND,CC,0
OTHER,JJ,0
PENDING,VBG,0
DEALS,NNS,0
WERE,VBD,0
PUT,VBN,0
ON,IN,0
HOLD,NN,0
WHILE,IN,0
THE,DT,0
PFAS,NNP,1
SITUATION,NN,0
UNFOLDED,VBD,0
.,.,0
RACER,NNP,0
IS,VBZ,0
WORKING,VBG,0
WITH,IN,0
STATE,NN,0
AND,CC,0
FEDERAL,JJ,0
REGULATORY,JJ,0
AGENCIES,NNS,0
CLEAN,VBP,0
UP,RP,0
ACQUIRED,VBN,0
PROPERTY,NN,0
.,.,0
THE,DT,0
RACER,NNP,0
TRUST,NNP,0
WAS,VBD,0
PROVIDED,VBN,0
WITH,IN,0
NEARLY,RB,0
$,$,0
500,CD,0
MILLION,CD,0
TO,TO,0
CONDUCT,VB,0
THESE,DT,0
INVESTIGATIONS,NNS,0
AND,CC,0
CLEANUPS,NNS,0
ACROSS,IN,0
ALL,DT,0
RACER,NN,0
-,HYPH,0
OWNED,VBN,0
SITES,NNS,0
.,.,0
THE,DT,0
GM,NNP,0
BUICK,NNP,0
CITY,NNP,0
SITE,NN,0
WAS,VBD,0
GRANTED,VBN,0
$,$,0
35,CD,0
MILLION,CD,0
OF,IN,0
THE,DT,0
TRUST,NN,0
AND,CC,0
THERE,EX,0
IS,VBZ,0
AROUND,RB,0
$,$,0
25,CD,0
MILLION,CD,0
LEFT,VBN,0
HE,PRP,0
SAID,VBD,0
.,.,0
THE,DT,0
DISCOVERY,NN,0
OF,IN,0
PFAS,NNP,1
ON,IN,0
THE,DT,0
FORMER,JJ,0
MANUFACTURING,NN,0
SITE,NN,0
IS,VBZ,0
THE,DT,0
LARGEST,JJS,0
CHALLENGE,NN,0
FACING,VBG,0
THE,DT,0
TRUST,NN,0
TRIGGER,NNP,0
SAID,VBD,0
.,.,0
IN,IN,0
THE,DT,0
PAST,JJ,0
10,CD,0
MONTHS,NNS,0
ALONE,JJ,0
RACER,NNP,0
HAS,VBZ,0
SPENT,VBN,0
AROUND,IN,0
$,$,0
1,CD,0
MILLION,CD,0
TO,TO,0
SPEARHEAD,VB,0
CLEANUP,NN,0
.,.,0
ìMUCH,FW,0
OF,IN,0
THE,DT,0
WORK,NN,0
THAT,WDT,0
WEíRE,VBP,0
DOING,VBG,0
IS,VBZ,0
ONGOING,JJ,0
AND,CC,0
WEíD,NNP,0
LIKE,VBP,0
TO,TO,0
SHARE,VB,0
THE,DT,0
RESULTS,NNS,0
WITH,IN,0
YOU,PRP,0
ON,IN,0
OUR,PRP$,0
WAY,NN,0
î,NNP,0
HE,PRP,0
SAID,VBD,0
DURING,IN,0
THE,DT,0
MEETING,NN,0
.,.,0
LONG,JJ,0
-,HYPH,0
TIME,NN,0
FLINT,NNP,0
RESIDENT,NN,0
DENNIS,NNP,0
SYKES,NNP,0
SAID,VBD,0
CURIOSITY,NN,0
IS,VBZ,0
WHAT,WP,0
BROUGHT,VBD,0
HIM,PRP,0
TO,IN,0
THE,DT,0
MEETING,NN,0
TUESDAY,NNP,0
.,.,0
ìI,UH,0
FEEL,VBP,0
LIKE,IN,0
AT,IN,0
LEAST,JJS,0
RACER,NNP,0
IS,VBZ,0
TRYING,VBG,0
TO,TO,0
BE,VB,0
TRANSPARENT,JJ,0
ABOUT,IN,0
WHAT,WP,0
THEY,PRP,0
ARE,VBP,0
DOING,VBG,0
ON,IN,0
THE,DT,0
PROPERTY,NN,0
NOW,RB,0
BUT,CC,0
IT,PRP,0
STILL,RB,0
LEAVES,VBZ,0
A,DT,0
LOT,NN,0
OF,IN,0
QUESTIONS,NNS,0
ABOUT,IN,0
WHAT,WP,0
WAS,VBD,0
DONE,VBN,0
ON,IN,0
THE,DT,0
PROPERTY,NN,0
PRIOR,RB,0
TO,IN,0
RACER,NNP,0
OWNING,VBG,0
IT,PRP,0
AND,CC,0
NO,DT,0
ONE,NN,0
BEING,VBG,0
HELD,VBN,0
ACCOUNTABLE,JJ,0
î,NNP,0
SYKES,NNP,0
SAID,VBD,0
.,.,0
TRANSPARENCY,NN,0
OVER,IN,0
STATE,NN,0
AND,CC,0
NATIONAL,JJ,0
GOVERNMENT,NN,0
OVERSIGHT,NN,0
OF,IN,0
CONTAMINATION,NN,0
IN,IN,0
PAST,JJ,0
YEARS,NNS,0
HAS,VBZ,0
NOT,RB,0
BEEN,VBN,0
WHAT,WP,0
IT,PRP,0
SHOULD,MD,0
BE,VB,0
HE,PRP,0
SAID,VBD,0
.,.,0
ìTHE,JJ,0
WHOLE,JJ,0
THING,NN,0
JUST,RB,0
SEEMS,VBZ,0
FOUL,JJ,0
TO,IN,0
ME,PRP,0
î,NNP,0
SYKES,NNP,0
SAID,VBD,0
.,.,0
EVACUATION,NN,0
ORDER,NN,0
LIFTED,VBD,0
FOR,IN,0
DOWNTOWN,NN,0
LAPEER,NNP,0
POLICE,NNS,0
CHIEF,NNP,0
DAVE,NNP,0
FRISCH,NNP,0
CONFIRMED,VBD,0
THE,DT,0
EVACUATION,NN,0
THAT,WDT,0
STRETCHED,VBD,0
FROM,IN,0
THE,DT,0
INTERSECTION,NN,0
OF,IN,0
SAGINAW,NNP,0
AND,CC,0
NEPESSING,NNP,0
STREETS,NNS,0
WEST,VBP,0
THROUGH,IN,0
THE,DT,0
400,CD,0
BLOCK,NN,0
OF,IN,0
WEST,NNP,0
NEPESSING,NNP,0
STREET,NNP,0
WILL,MD,0
BE,VB,0
LIFTED,VBN,0
AT,IN,0
5,CD,0
P.M.,NN,0
MAY,MD,0
29,CD,0
IT,NN,0
WAS,VBD,0
SOON,RB,0
DISCOVERED,VBN,0
GASOLINE,NN,1
HAD,VBD,0
ENTERED,VBN,0
THE,DT,0
SEWER,NN,0
LINES,NNS,0
CAUSING,VBG,0
A,DT,0
ìDISRUPTIONî,NNP,0
THAT,WDT,0
LED,VBD,0
TO,IN,0
SEVERAL,JJ,0
MANHOLE,NN,0
COVERS,NNS,0
BEING,VBG,0
DISLODGED,VBN,0
ACCORDING,VBG,0
TO,IN,0
LAPEER,NNP,0
POLICE.,ADD,0
LAPEER,NNP,0
MI,NNP,0
BARRICADES,NNS,0
WERE,VBD,0
STILL,RB,0
UP,RB,0
IN,IN,0
DOWNTOWN,NN,0
LAPEER,NNP,0
AROUND,IN,0
11,CD,0
A.M.,NN,0
WEDNESDAY,NNP,0
MAY,NNP,0
29,CD,0
AFTER,IN,0
GASOLINE,NN,1
LEAKED,VBN,0
INTO,IN,0
THE,DT,0
SEWER,NN,0
LINES,NNS,0
ACCORDING,VBG,0
TO,IN,0
LAW,NN,0
ENFORCEMENT,NN,0
OFFICIALS,NNS,0
.,.,0
THE,DT,0
LAPEER,NNP,0
POLICE,NNP,0
DEPARTMENT,NNP,0
ASKED,VBD,0
FOR,IN,0
A,DT,0
VOLUNTARY,JJ,0
EVACUATION,NN,0
OF,IN,0
RESIDENTS,NNS,0
AND,CC,0
BUSINESS,NN,0
OWNERS,NNS,0
BETWEEN,IN,0
THE,DT,0
INTERSECTIONS,NNS,0
OF,IN,0
NEPESSING,NNP,0
AND,CC,0
SAGINAW,NNP,0
STREETS,NNS,0
TO,IN,0
NEPESSING,NNP,0
AND,CC,0
MASON,NNP,0
STREETS,NNS,0
.,.,0
THE,DT,0
INCIDENT,NN,0
BEGAN,VBD,0
AROUND,RB,0
4:30,CD,0
A.M.,NN,0
WEDNESDAY,NNP,0
MAY,NNP,0
29,CD,0
WHEN,WRB,0
LAPEER,NNP,0
POLICE,NNS,0
RESPONDED,VBD,0
TO,IN,0
THE,DT,0
DOWNTOWN,NN,0
AREA,NN,0
FOR,IN,0
A,DT,0
NOISE,NN,0
COMPLAINT,NN,0
.,.,0
THEY,PRP,0
DISCOVERED,VBD,0
GASOLINE,NN,1
FROM,IN,0
AN,DT,0
UNKNOWN,JJ,0
SOURCE,NN,0
HAD,VBD,0
ENTERED,VBN,0
THE,DT,0
SEWER,NN,0
LINES,NNS,0
CAUSING,VBG,0
A,DT,0
ìDISRUPTIONî,NNP,0
THAT,WDT,0
LED,VBD,0
TO,IN,0
SEVERAL,JJ,0
MANHOLE,NN,0
COVERS,NNS,0
BEING,VBG,0
DISLODGED,VBN,0
ACCORDING,VBG,0
TO,IN,0
POLICE,NNS,0
.,.,0
AS,IN,0
OF,IN,0
11,CD,0
A.M.,RB,0
LAPEER,NNP,0
POLICE,NN,0
CHIEF,NNP,0
DAVE,NNP,0
FRISCH,NNP,0
SAID,VBD,0
AUTHORITIES,NNS,0
WERE,VBD,0
ACTIVELY,RB,0
WORKING,VBG,0
THE,DT,0
SCENE,NN,0
WITH,IN,0
ASSISTANCE,NN,0
FROM,IN,0
LAPEER,NNP,0
FIRE,NNP,0
&,CC,0
RESCUE,NNP,0
AND,CC,0
THE,DT,0
CITYíS,NNP,0
DEPARTMENT,NNP,0
OF,IN,0
PUBLIC,NNP,0
WORKS,NNP,0
.,.,0
ìSHOULD,MD,0
THERE,EX,0
BE,VB,0
SOME,DT,0
TYPE,NN,0
OF,IN,0
A,DT,0
SPARK,NN,0
OR,CC,0
SOMETHING,NN,0
OF,IN,0
THAT,DT,0
NATURE,NN,0
WITH,IN,0
THE,DT,0
FUMES,NNS,0
CONCENTRATION,NN,0
THAT,IN,0
WE,PRP,0
HAVE,VBP,0
THERE,RB,0
IT,PRP,0
COULD,MD,0
BE,VB,0
VERY,RB,0
SERIOUS,JJ,0
"""",'',0
SAID,VBD,0
CAPSTICK,NNP,0
WHO,WP,0
PURCHASED,VBD,0
THE,DT,0
FUNERAL,NN,0
HOME,NN,0
IN,IN,0
2004,CD,0
ALONG,IN,0
WITH,IN,0
WIFE,NN,0
KATIE,NNP,0
.,.,0
ìWEíRE,JJ,0
KIND,RB,0
OF,RB,0
RIGHT,RB,0
AT,IN,0
THAT,DT,0
CUTOFF,NNP,0
LINE,NN,0
.,.,0
I,PRP,0
JUST,RB,0
FLEW,VBD,0
IN,RB,0
HERE,RB,0
THIS,DT,0
MORNING,NN,0
AND,CC,0
CHECKED,VBD,0
IT,PRP,0
AND,CC,0
WE,PRP,0
ARE,VBP,0
IN,IN,0
GOOD,JJ,0
SHAPE,NN,0
.,.,0
NO,DT,0
GAS,NN,0
SMELL,NN,0
NO,DT,0
ISSUES,NNS,0
...,.,0
"""",'',0
ADDING,VBG,0
ìWE,NNP,0
FEEL,VBP,0
CONFIDENT,JJ,0
THAT,IN,0
THE,DT,0
EVACUATIONS,NNS,0
WE,PRP,0
HAVE,VBP,0
IN,IN,0
PLACE,NN,0
ARE,VBP,0
MEETING,VBG,0
THE,DT,0
NEEDS,NNS,0
OF,IN,0
THE,DT,0
SITUATION,NN,0
AS,IN,0
ITíS,NNP,0
PRESENTING,VBG,0
ITSELF,PRP,0
RIGHT,RB,0
NOW,RB,0
.,.,0
î,NNP,0
HE,PRP,0
THANKED,VBD,0
HOMEOWNERS,NNS,0
AND,CC,0
BUSINESSES,NNS,0
FOR,IN,0
