IN,IN,0
THE,DT,0
TOWNS,NNS,0
OF,IN,0
WINCHESTER,NNP,0
NORFOLK,NNP,0
AND,CC,0
GOSHEN,NNP,0
TO,TO,0
CONVERGE,VB,0
IN,IN,0
TORRINGTON,NNP,0
AND,CC,0
FLOW,VB,0
39,CD,0
MILES,NNS,0
TO,IN,0
ITS,PRP$,0
CONFLUENCE,NN,0
WITH,IN,0
THE,DT,0
HOUSATONIC,NNP,0
RIVER,NNP,0
IN,IN,0
DERBY,NNP,0
.,.,0
IT,PRP,0
HAS,VBZ,0
A,DT,0
WATERSHED,JJ,0
AREA,NN,0
OF,IN,0
311,CD,0
MILES,NNS,0
IN,IN,0
PORTIONS,NNS,0
OF,IN,0
27,CD,0
TOWNS,NNS,0
IS,VBZ,0
THE,DT,0
ONLY,JJ,0
RIVER,NN,0
CONTAINED,VBN,0
ENTIRELY,RB,0
IN,IN,0
CONNECTICUT,NNP,0
AND,CC,0
IS,VBZ,0
THE,DT,0
LARGEST,JJS,0
TRIBUTARY,NN,0
OF,IN,0
THE,DT,0
HOUSATONIC,NNP,0
RIVER,NNP,0
.,.,0
CAPTION,NNP,0
CLOSE,JJ,0
MONROE,NNP,0
í,NNS,0
WORK,VBP,0
TO,TO,0
EXCAVATE,VB,0
AND,CC,0
REMOVE,VB,0
SOIL,NN,0
CONTAMINATED,VBN,0
BY,IN,0
HOME,NN,0
HEATING,NN,0
OIL,NN,1
IS,VBZ,0
CONTINUING,VBG,0
THIS,DT,0
MORNING,NN,0
AND,CC,0
JUDD,NNP,0
ROAD,NNP,0
AT,IN,0
HATTERTOWN,NNP,0
ROAD,NNP,0
REMAINS,VBZ,0
CLOSED,JJ,0
.,.,0
ABOUT,RB,0
140,CD,0
CUBIC,JJ,0
YARDS,NNS,0
OF,IN,0
CONTAMINATED,VBN,0
SOIL,NN,0
WAS,VBD,0
REMOVED,VBN,0
ON,IN,0
TUESDAY,NNP,0
SAID,VBD,0
ANOTHER,DT,0
260,CD,0
GALLONS,NNS,0
OF,IN,0
HOME,NN,0
HEATING,NN,0
OIL,NN,1
WAS,VBD,0
RECOVERED,VBN,0
FROM,IN,0
GROUND,NN,0
WATER,NN,0
SHE,PRP,0
SAID,VBD,0
.,.,0
IN,IN,0
ALL,DT,0
ABOUT,RB,0
GALLONS,NNS,0
OF,IN,0
HOME,NN,0
HEATING,NN,0
OIL,NN,1
WAS,VBD,0
SPILLED,VBN,0
WHEN,WRB,0
A,DT,0
TRUCK,NN,0
OWNED,VBN,0
BY,IN,0
AN,DT,0
INTERCEPTOR,NN,0
TRENCH,NN,0
DUG,VBN,0
BY,IN,0
A,DT,0
CONTRACTOR,NN,0
HIRED,VBN,0
BY,IN,0
PARKWAY,NNP,0
FUEL,NNP,0
HAS,VBZ,0
BEEN,VBN,0
SUCCESSFUL,JJ,0
IN,IN,0
KEEPING,VBG,0
THE,DT,0
HOME,NN,0
HEATING,NN,0
OIL,NN,1
FROM,IN,0
REACHING,VBG,0
THE,DT,0
POOTATUCK,NNP,0
RIVER,NNP,0
.,.,0
ìNO,JJ,0
OIL,NN,1
MIGRATED,VBN,0
TO,IN,0
THE,DT,0
INTERCEPTOR,NN,0
TRENCH,NN,0
íí,NNP,0
CHANACA,NNP,0
SAID,VBD,0
IN,IN,0
AN,DT,0
UPDATE,NN,0
ì,NNP,0
(,-LRB-,0
BUT,CC,0
),-RRB-,0
THE,DT,0
ROAD,NN,0
WILL,MD,0
REMAIN,VB,0
CLOSED,JJ,0
UNTIL,IN,0
THE,DT,0
AREA,NN,0
IS,VBZ,0
RESTORED,VBN,0
.,.,0
íí,NNP,0
SEVERAL,JJ,0
HOMES,NNS,0
AND,CC,0
BUSINESSES,NNS,0
IN,IN,0
THE,DT,0
AREA,NN,0
DEPEND,VBP,0
ON,IN,0
WELL,JJ,0
WATER,NN,0
AND,CC,0
STATE,NN,0
OFFICIALS,NNS,0
SAID,VBD,0
THAT,IN,0
SAMPLES,NNS,0
HAVE,VBP,0
BEEN,VBN,0
TAKEN,VBN,0
FROM,IN,0
THOSE,DT,0
WELLS,NNS,0
.,.,0
MONITORING,VBG,0
EQUIPMENT,NN,0
IS,VBZ,0
BEING,VBG,0
INSTALLED,VBN,0
TO,TO,0
INSURE,VB,0
THE,DT,0
QUALITY,NN,0
OF,IN,0
THE,DT,0
DRINKING,NN,0
WATER,NN,0
CHANACA,NNP,0
SAID,VBD,0
.,.,0
POLICE,NNS,0
SAID,VBD,0
THAT,IN,0
AT,IN,0
THE,DT,0
TIME,NN,0
OF,IN,0
THE,DT,0
ACCIDENT,NN,0
THE,DT,0
TRUCK,NN,0
CONTAINED,VBD,0
ABOUT,RB,0
GALLONS,NNS,0
OF,IN,0
HEATING,NN,0
OIL,NN,1
.,.,0
THE,DT,0
OPERATOR,NN,0
OF,IN,0
THE,DT,0
FUEL,NN,0
TRUCK,NN,0
ABOUT,RB,0
380,CD,0
GALLONS,NNS,0
WERE,VBD,0
RECOVERED,VBN,0
FROM,IN,0
THE,DT,0
TRUCK,NN,0
AND,CC,0
ANOTHER,DT,0
260,CD,0
GALLONS,NNS,0
WERE,VBD,0
RECOVERED,VBN,0
FROM,IN,0
GROUND,NN,0
WATER,NN,0
DEEP,NNP,0
SPOKESMAN,NN,0
AS,IN,0
IF,IN,0
HAVING,VBG,0
A,DT,0
PROPOSED,VBN,0
PIPELINE,NN,0
REJECTED,VBN,0
BY,IN,0
THE,DT,0
BRITISH,JJ,0
COLUMBIAN,JJ,0
GOVERNMENT,NN,0
WAS,VBD,0
N'T,RB,0
ENOUGH,JJ,0
THE,DT,0
CANADIAN,JJ,0
PIPELINE,NN,0
OPERATOR,NN,0
IS,VBZ,0
DEALING,VBG,0
WITH,IN,0
THE,DT,0
MESS,NN,0
THAT,WDT,0
WAS,VBD,0
CAUSED,VBN,0
BY,IN,0
A,DT,0
SPILL,NN,0
OF,IN,0
ABOUT,RB,0
750,CD,0
BARRELS,NNS,0
OF,IN,0
CRUDE,JJ,0
OIL,NN,1
ON,IN,0
JUNE,NNP,0
23,CD,0
IN,IN,0
ALBERTA,NNP,0
RESULTING,VBG,0
IN,IN,0
THE,DT,0
COMPANY,NN,0
SHUTTING,VBG,0
DOWN,RB,0
THREE,CD,0
OF,IN,0
ITS,PRP$,0
PIPELINES,NNS,0
.,.,0
THE,DT,0
SPILL,NN,0
COMES,VBZ,0
LESS,JJR,0
THAN,IN,0
A,DT,0
MONTH,NN,0
AFTER,IN,0
ENBRIDGE,NNP,0
WAS,VBD,0
OFFICIALLY,RB,0
DENIED,VBN,0
BY,IN,0
THE,DT,0
B.C.,NNP,0
GOVERNMENT,NN,0
PERMISSION,NN,0
TO,TO,0
RUN,VB,0
A,DT,0
730-MILE,CD,0
PIPELINE,NN,0
FROM,IN,0
ALBERTA,NNP,0
TO,IN,0
THE,DT,0
B.C.,NNP,0
COAST,NN,0
.,.,0
MANY,JJ,0
OPPOSITION,NN,0
GROUPS,NNS,0
HAVE,VBP,0
ALSO,RB,0
OPPOSED,VBN,0
THE,DT,0
PIPELINE,NN,0
AS,IN,0
IT,PRP,0
APPEARS,VBZ,0
HARDER,JJR,0
FOR,IN,0
OIL,NN,1
GIANTS,NNS,0
TO,TO,0
EXPAND,VB,0
TO,TO,0
INCREASE,VB,0
PROFITS,NNS,0
.,.,0
AS,IN,0
IF,IN,0
THE,DT,0
SPILL,NN,0
AND,CC,0
PIPELINE,NN,0
REJECTION,NN,0
WAS,VBD,0
N'T,RB,0
ENOUGH,JJ,0
THE,DT,0
COMPANY,NN,0
HAS,VBZ,0
THROUGHOUT,IN,0
ITS,PRP$,0
HISTORY,NN,0
SPILLED,VBD,0
APPROXIMATELY,RB,0
BARRELS,NNS,0
OF,IN,0
OIL,NN,1
WHICH,WDT,0
IS,VBZ,0
ROUGHLY,RB,0
HALF,PDT,0
THE,DT,0
BARRELS,NNS,0
OF,IN,0
THE,DT,0
THE,DT,0
ACCORDING,VBG,0
TO,IN,0
THE,DT,0
FIRM,NN,0
'S,POS,0
FIRST,JJ,0
-,HYPH,0
QUARTER,NN,0
EARNINGS,NNS,0
RELEASE,NN,0
THE,DT,0
COMPANY,NN,0
IS,VBZ,0
ON,IN,0
THE,DT,0
VERGE,NN,0
OF,IN,0
COMPLETING,VBG,0
$,$,0
12,CD,0
BILLION,CD,0
WORTH,NN,0
OF,IN,0
INVESTMENTS,NNS,0
INCLUDING,VBG,0
THE,DT,0
KEYSTONE,NNP,0
XL,NNP,0
KEYSTONE,NNP,0
HARDISTY,NNP,0
TERMINAL,NNP,0
THE,DT,0
GULF,NNP,0
COAST,NNP,0
PROJECT,NNP,0
THE,DT,0
FIRST,JJ,0
PHASE,NN,0
OF,IN,0
THE,DT,0
TAMAZUNCHALE,NNP,0
PIPELINE,NNP,0
EXTENSION,NNP,0
THE,DT,0
GRAND,NNP,0
RAPIDS,NNPS,0
PIPELINE,NNP,0
THE,DT,0
NGTL,NNP,0
SYSTEM,NNP,0
EXPANSION,NN,0
AND,CC,0
THE,DT,0
ACQUISITION,NN,0
OF,IN,0
NINE,CD,0
ONTARIO,NNP,0
SOLAR,NNP,0
PROJECTS,NNS,0
.,.,0
FOR,IN,0
NOW,RB,0
IT,PRP,0
LOOKS,VBZ,0
LIKE,IN,0
TRANSCANADA,NNP,0
HAS,VBZ,0
BEEN,VBN,0
ABLE,JJ,0
TO,TO,0
SHAKE,VB,0
THE,DT,0
BAD,JJ,0
PRESS,NN,0
FROM,IN,0
THE,DT,0
SPILLS,NNS,0
BUT,CC,0
WITH,IN,0
SEVERAL,JJ,0
PROJECTS,NNS,0
STILL,RB,0
NOT,RB,0
APPROVED,VBN,0
THE,DT,0
FIRM,NN,0
MAY,MD,0
HAVE,VB,0
CHALLENGES,NNS,0
SEEING,VBG,0
THE,DT,0
PROJECTS,NNS,0
TO,IN,0
COMPLETION,NN,0
.,.,0
EARLY,RB,0
IN,IN,0
JUNE,NNP,0
ALSO,RB,0
EARLIER,RBR,0
THIS,DT,0
MONTH,NN,0
THE,DT,0
ARTICLE,NN,0
COPYRIGHT,NN,0
?,NN,0
?,CD,0
1995,CD,0
-,HYPH,0
2013,CD,0
THE,DT,0
MOTLEY,NNP,0
FOOL,NNP,0
LLC,NNP,0
.,.,0
ALL,DT,0
RIGHTS,NNS,0
RESERVED,VBN,0
.,.,0
THE,DT,0
MOTLEY,NNP,0
FOOL,NNP,0
HAS,VBZ,0
A,DT,0
ILLINOIS,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
WORKERS,NNS,0
IN,IN,0
PROTECTIVE,JJ,0
SUITS,NNS,0
AND,CC,0
RESPIRATORS,NNS,0
WORK,VBP,0
FOLLOWING,VBG,0
A,DT,0
HAZARDOUS,JJ,0
MATERIAL,NN,0
SPILL,NN,0
IN,IN,0
HAMEL,NNP,0
EARLIER,RBR,0
THIS,DT,0
MONTH,NN,0
.,.,0
ILLINOIS,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
WORKERS,NNS,0
IN,IN,0
PROTECTIVE,JJ,0
SUITS,NNS,0
AND,CC,0
RESPIRATORS,NNS,0
WORK,VBP,0
FOLLOWING,VBG,0
A,DT,0
HAZARDOUS,JJ,0
MATERIAL,NN,0
SPILL,NN,0
IN,IN,0
HAMEL,NNP,0
EARLIER,RBR,0
THIS,DT,0
MONTH,NN,0
.,.,0
MELISSA,NNP,0
PITTS,NNP,0
|,NNP,0
INTELLIGENCER,NNP,0
FILE,NNP,0
PHOTO,NNP,0
MELISSA,NNP,0
PITTS,NNP,0
|,NNP,0
INTELLIGENCER,NNP,0
FILE,NN,0
PHOTO,NNP,0
CAPTION,NNP,0
CLOSE,NNP,0
ILLINOIS,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
WORKERS,NNS,0
IN,IN,0
PROTECTIVE,JJ,0
SUITS,NNS,0
AND,CC,0
RESPIRATORS,NNS,0
WORK,VBP,0
FOLLOWING,VBG,0
A,DT,0
HAZARDOUS,JJ,0
MATERIAL,NN,0
SPILL,NN,0
IN,IN,0
HAMEL,NNP,0
EARLIER,RBR,0
THIS,DT,0
MONTH,NN,0
.,.,0
ILLINOIS,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
WORKERS,NNS,0
IN,IN,0
PROTECTIVE,JJ,0
SUITS,NNS,0
AND,CC,0
RESPIRATORS,NNS,0
WORK,VBP,0
FOLLOWING,VBG,0
A,DT,0
HAZARDOUS,JJ,0
MATERIAL,NN,0
SPILL,NN,0
IN,IN,0
HAMEL,NNP,0
EARLIER,RBR,0
THIS,DT,0
MONTH,NN,0
.,.,0
MELISSA,NNP,0
PITTS,NNP,0
|,NNP,0
INTELLIGENCER,NNP,0
FILE,NNP,0
PHOTO,NNP,0
HAMEL,NNP,0
í,NNS,0
ILLINOIS,NNP,0
ATTORNEY,NNP,0
GENERAL,NNP,0
KWAME,NNP,0
RAOUL,NNP,0
HAS,VBZ,0
FILED,VBN,0
A,DT,0
LAWSUIT,NN,0
AND,CC,0
A,DT,0
MOTION,NN,0
FOR,IN,0
A,DT,0
PRELIMINARY,JJ,0
INJUNCTION,NN,0
IN,IN,0
MADISON,NNP,0
COUNTY,NNP,0
CIRCUIT,NNP,0
COURT,NNP,0
AGAINST,IN,0
PDC,NNP,0
SERVICES,NNP,0
INC.,NNP,0
AFTER,IN,0
A,DT,0
SEMITRAILER,NN,0
SPILLED,VBN,0
ELECTRIC,NNP,0
ARC,NNP,0
FURNACE,NNP,0
DUST,NNP,0
A,DT,0
HAZARDOUS,JJ,0
WASTE,NN,0
ON,IN,0
A,DT,0
PUBLIC,JJ,0
ROAD,NN,0
IN,IN,0
THE,DT,0
VILLAGE,NN,0
OF,IN,0
HAMEL,NNP,0
.,.,0
ìTHIS,XX,0
SPILL,NNP,0
RESULTED,VBD,0
IN,IN,0
A,DT,0
SIGNIFICANT,JJ,0
AMOUNT,NN,0
OF,IN,0
A,DT,0
HAZARDOUS,JJ,0
WASTE,NN,0
BEING,VBG,0
DUMPED,VBN,0
ONTO,IN,0
THE,DT,0
ROADWAY,NN,0
JEOPARDIZING,VBG,0
PUBLIC,JJ,0
HEALTH,NN,0
AND,CC,0
THE,DT,0
ENVIRONMENT,NN,0
î,NNP,0
RAOUL,NNP,0
SAID,VBD,0
.,.,0
ìMY,JJ,0
OFFICE,NN,0
FILED,VBD,0
THIS,DT,0
LAWSUIT,NN,0
TO,TO,0
ENSURE,VB,0
THAT,IN,0
THE,DT,0
COMPANY,NN,0
CONTINUES,VBZ,0
TO,TO,0
COOPERATE,VB,0
WITH,IN,0
EFFORTS,NNS,0
TO,TO,0
CLEAN,VB,0
UP,RP,0
THE,DT,0
CONTAMINATION,NN,0
AND,CC,0
ADDRESS,VB,0
ANY,DT,0
ADDITIONAL,JJ,0
EFFECTS,NNS,0
TO,IN,0
RESIDENTS,NNS,0
BUSINESSES,NNS,0
AND,CC,0
VEHICLES,NNS,0
.,.,0
î,NNP,0
ON,IN,0
JUNE,NNP,0
11,CD,0
A,DT,0
SEMITRAILER,NN,0
OPERATED,VBN,0
BY,IN,0
PDC,NNP,0
SERVICES,NNPS,0
BASED,VBN,0
IN,IN,0
PEORIA,NNP,0
REPORTEDLY,RB,0
SPILLED,VBD,0
AT,RB,0
LEAST,JJS,0
POUNDS,NNS,0
OF,IN,0
EAF,NNP,0
DUST,NN,0
AT,IN,0
THE,DT,0
INTERSECTION,NN,0
OF,IN,0
ILLINOIS,NNP,0
140,CD,0
AND,CC,0
ILLINOIS,NNP,0
157,CD,0
IN,IN,0
HAMEL,NNP,0
.,.,0
ACCORDING,VBG,0
TO,IN,0
A,DT,0
NEWS,NN,0
RELEASE,NN,0
FROM,IN,0
RAOULíS,JJ,0
OFFICE,NN,0
THE,DT,0
DRIVER,NN,0
OF,IN,0
THE,DT,0
SEMITRAILER,NN,0
SUDDENLY,RB,0
APPLIED,VBD,0
HIS,PRP$,0
BRAKES,NNS,0
CAUSING,VBG,0
THE,DT,0
LOAD,NN,0
IN,IN,0
THE,DT,0
TRAILER,NN,0
TO,TO,0
SHIFT,VB,0
AND,CC,0
TEAR,VB,0
THROUGH,IN,0
THE,DT,0
TARP,NN,0
ON,IN,0
THE,DT,0
TOP,NN,0
OF,IN,0
THE,DT,0
TRAILER,NN,0
WHICH,WDT,0
HAD,VBD,0
BEEN,VBN,0
HELD,VBN,0
IN,IN,0
PLACE,NN,0
BY,IN,0
RUBBER,NN,0
BUNGEE,NN,0
CORDS,NNS,0
.,.,0
EAF,NNP,0
DUST,NN,0
A,DT,0
BYPRODUCT,NN,0
OF,IN,0
THE,DT,0
STEELMAKING,NN,0
PROCESS,NN,0
IS,VBZ,0
CONSIDERED,VBN,0
TOXIC,JJ,0
BECAUSE,IN,0
IT,PRP,0
CONTAINS,VBZ,0
LEAD,NN,1
CADMIUM,NN,1
AND,CC,0
HEXAVALENT,JJ,1
CHROMIUM,NN,1
.,.,0
THE,DT,0
LAWSUIT,NN,0
AND,CC,0
MOTION,NN,0
SEEK,VBP,0
TO,TO,0
REQUIRE,VB,0
PDC,NNP,0
SERVICES,NNPS,0
TO,TO,0
COMPLETE,VB,0
THE,DT,0
REMOVAL,NN,0
OF,IN,0
ALL,DT,0
EAF,NNP,0
DUST,NN,0
IN,IN,0
THE,DT,0
AREA,NN,0
OF,IN,0
THE,DT,0
SPILL,NN,0
.,.,0
IN,IN,0
ADDITION,NN,0
TO,IN,0
THE,DT,0
FILINGS,NNS,0
THE,DT,0
COURT,NN,0
ENTERED,VBD,0
AN,DT,0
AGREED,VBN,0
INJUNCTION,NN,0
ORDER,NN,0
REQUIRING,VBG,0
PDC,NNP,0
SERVICES,NNPS,0
TO,TO,0
FURTHER,RB,0
INVESTIGATE,VB,0
THE,DT,0
SITE,NN,0
TO,TO,0
DETERMINE,VB,0
THE,DT,0
FULL,JJ,0
EXTENT,NN,0
OF,IN,0
THE,DT,0
CONTAMINATION,NN,0
AND,CC,0
TO,TO,0
CLEAN,VB,0
UP,RP,0
THE,DT,0
IMPACTED,VBN,0
AREA,NN,0
.,.,0
THE,DT,0
ORDER,NN,0
ALSO,RB,0
REQUIRES,VBZ,0
PDC,NNP,0
SERVICES,NNPS,0
TO,TO,0
SUBMIT,VB,0
A,DT,0
REPORT,NN,0
DESCRIBING,VBG,0
WHAT,WP,0
CAUSED,VBD,0
THE,DT,0
SPILL,NN,0
AND,CC,0
HOW,WRB,0
THE,DT,0
COMPANY,NN,0
PLANS,VBZ,0
TO,TO,0
PREVENT,VB,0
FUTURE,JJ,0
SPILLS,NNS,0
.,.,0
PDC,NNP,0
SERVICES,NNPS,0
ALSO,RB,0
MUST,MD,0
DECONTAMINATE,VB,0
THE,DT,0
EXTERIOR,NN,0
AND,CC,0
INTERIOR,NN,0
OF,IN,0
ANY,DT,0
VEHICLE,NN,0
THAT,WDT,0
DROVE,VBD,0
THROUGH,IN,0
THE,DT,0
EAF,NNP,0
DUST,NN,0
ON,IN,0
THE,DT,0
ROADWAY,NN,0
AT,IN,0
THE,DT,0
REQUEST,NN,0
OF,IN,0
THE,DT,0
VEHICLEíS,NNP,0
OWNER,NN,0
.,.,0
THE,DT,0
CASE,NN,0
WAS,VBD,0
REFERRED,VBN,0
TO,IN,0
THE,DT,0
ATTORNEY,NNP,0
GENERALíS,NNP,0
OFFICE,NN,0
BY,IN,0
THE,DT,0
ILLINOIS,NNP,0
ENVIRONMENTAL,NNP,0
PROTECTION,NNP,0
AGENCY,NNP,0
.,.,0
ìTHIS,XX,0
INCIDENT,NNP,0
SIGNIFICANTLY,RB,0
IMPACTED,VBD,0
THE,DT,0
LOCAL,JJ,0
ENVIRONMENT,NN,0
AND,CC,0
DIRECTLY,RB,0
IMPACTED,VBN,0
RESIDENTS,NNS,0
ALONG,IN,0
WITH,IN,0
PERSONAL,JJ,0
AND,CC,0
COMMERCIAL,JJ,0
PROPERTY,NN,0
î,NNP,0
SAID,VBD,0
ILLINOIS,NNP,0
EPA,NNP,0
DIRECTOR,NNP,0
JOHN,NNP,0
J.,NNP,0
KIM,NNP,0
.,.,0
ìTHIS,XX,0
ACTION,NN,0
WILL,MD,0
ENSURE,VB,0
THE,DT,0
COMPANY,NN,0
IS,VBZ,0
COMMITTED,VBN,0
TO,IN,0
THE,DT,0
REMEDIATION,NN,0
OF,IN,0
ENVIRONMENTAL,JJ,0
IMPACTS,NNS,0
AND,CC,0
ANY,DT,0
IMPACTS,NNS,0
TO,IN,0
THE,DT,0
LOCAL,JJ,0
COMMUNITY,NN,0
AND,CC,0
ILLINOIS,NNP,0
EPA,NNP,0
WILL,MD,0
WORK,VB,0
CLOSELY,RB,0
WITH,IN,0
ATTORNEY,NNP,0
GENERAL,NNP,0
RAOUL,NNP,0
TO,TO,0
BRING,VB,0
THIS,DT,0
INCIDENT,NN,0
TO,TO,0
CLOSURE,VB,0
.,.,0
î,NNP,0
ASSISTANT,NNP,0
ATTORNEYS,NNP,0
GENERAL,NNP,0
RAYMOND,NNP,0
CALLERY,NNP,0
AND,CC,0
NATALIE,NNP,0
LONG,NNP,0
ARE,VBP,0
HANDLING,VBG,0
THE,DT,0
CASE,NN,0
FOR,IN,0
RAOULíS,NNP,0
ENVIRONMENTAL,NNP,0
BUREAU,NNP,0
.,.,0
CAPTION,NN,0
CLOSE,NNP,0
A,DT,0
HAYWARD,NNP,0
PAINTING,NN,0
COMPANY,NN,0
ADMITTED,VBD,0
THURSDAY,NNP,0
THAT,IN,0
AT,RB,0
LEAST,RBS,0
ONE,CD,0
OF,IN,0
ITS,PRP$,0
WORKERS,NNS,0
DUMPED,VBD,0
SEALCOATING,VBG,0
LIQUID,NN,0
INTO,IN,0
A,DT,0
CREEK,NN,0
IN,IN,0
AN,DT,0
UNINCORPORATED,JJ,0
AREA,NN,0
OF,IN,0
ALAMEDA,NNP,0
COUNTY,NNP,0
ANGERING,VBG,0
RESIDENTS,NNS,0
WHO,WP,0
DEMANDED,VBD,0
THE,DT,0
COUNTY,NN,0
CLEAN,VB,0
THE,DT,0
WATER,NN,0
.,.,0
BLACK,NNP,0
DIAMOND,NNP,0
PAVING,NNP,0
&,CC,0
CONCRETE,NNP,0
SPILLED,VBD,0
ìA,NN,0
VERY,RB,0
SMALL,JJ,0
AMOUNT,NN,0
OF,IN,0
SEALCOATî,NNP,0
INTO,IN,0
SULPHUR,NNP,0
CREEK,NNP,0
JUST,RB,0
EAST,RB,0
OF,IN,0
HAYWARD,NNP,0
SAID,VBD,0
LESS,JJR,0
THAN,IN,0
THREE,CD,0
GALLONS,NNS,0
OF,IN,0
THE,DT,0
SUBSTANCE,NN,0
í,VBZ,0
A,DT,0
LIQUID,JJ,0
MIXTURE,NN,0
APPLIED,VBN,0
TO,TO,0
ASPHALT,VB,0
FOR,IN,0
PRESERVATION,NN,0
í,NNS,0
WASHED,VBD,0
INTO,IN,0
THE,DT,0
CREEK,NN,0
FROM,IN,0
BROOMS,NNS,0
USED,VBN,0
TO,TO,0
APPLY,VB,0
IT,PRP,0
LAUNER,NNP,0
SAID,VBD,0
.,.,0
CREWS,NNS,0
BEGAN,VBD,0
CLEANING,VBG,0
CREEK,NN,0
AT,IN,0
6,CD,0
A.M.,NN,0
THURSDAY,NNP,0
AND,CC,0
EXPECTED,VBN,0
TO,TO,0
FINISH,VB,0
BY,IN,0
1,CD,0
P.M.,NN,0
LAUNER,NN,0
SAID,VBD,0
THE,DT,0
LIQUID,NN,0
WAS,VBD,0
NONTOXIC,JJ,0
BUT,CC,0
THE,DT,0
COMPANY,NN,0
IS,VBZ,0
INVESTIGATING,VBG,0
THE,DT,0
INCIDENT,NN,0
.,.,0
ìITíS,PRP,0
AGAINST,IN,0
ALL,PDT,0
OUR,PRP$,0
PROCEDURES,NNS,0
AND,CC,0
POLICY,NN,0
î,NNP,0
SHE,PRP,0
SAID,VBD,0
.,.,0
ìWEíRE,IN,0
NOT,RB,0
QUITE,RB,0
SURE,JJ,0
WHAT,WP,0
HAPPENED,VBD,0
AND,CC,0
WHY,WRB,0
.,.,0
î,NNP,0
<,XX,0
A,DT,0
"HREF=""/SEARCH/?ACTION=",NNP,0
SEARCH&AMP;CHANNEL=,NN,0
BAYAREA&AMP;INLINELINK=1&AMP;SEARCHINDEX,NN,0
=,SYM,0
"SOLR&AMP;QUERY=%22CHRIS+HIGGINS%22"">CHRIS",NN,0
HIGGINS</A,NNP,0
>,XX,0
MEMBERS,NNS,0
OF,IN,0
CASTRO,NNP,0
VALLEY,NNP,0
MATTERS,NNPS,0
A,DT,0
NONPROFIT,JJ,0
COMMUNITY,NN,0
ADVOCACY,NN,0
GROUP,NN,0
ALSO,RB,0
DOCUMENTED,VBD,0
THE,DT,0
INCIDENT,NN,0
ON,IN,0
THEIR,PRP$,0
FACEBOOK,NNP,0
PAGE,NN,0
.,.,0
HIGGINS,NNP,0
SAID,VBD,0
HE,PRP,0
CALLED,VBD,0
AUTHORITIES,NNS,0
BUT,CC,0
IT,PRP,0
TOOK,VBD,0
HOURS,NNS,0
TO,TO,0
GET,VB,0
A,DT,0
RESPONSE,NN,0
SAYING,VBG,0
UNINCORPORATED,JJ,0
REGIONS,NNS,0
OF,IN,0
ALAMEDA,NNP,0
COUNTY,NNP,0
ARE,VBP,0
OFTEN,RB,0
OVERLOOKED,VBN,0
.,.,0
ìTHE,``,0
WORDíS,VB,0
OUT,RP,0
:,:,0
CONTRACTORS,NNS,0
KNOW,VBP,0
YOU,PRP,0
DONíT,NNP,0
HAVE,VBP,0
TO,TO,0
FOLLOW,VB,0
THE,DT,0
LAW,NN,0
UP,RB,0
HERE,RB,0
î,NNP,0
HIGGINS,NNP,0
SAID,VBD,0
.,.,0
ìANYTHING,VBG,0
GOES,VBZ,0
.,.,0
î,NNP,0
THE,DT,0
THE,DT,0
LAKE,NN,0
IS,VBZ,0
MANAGED,VBN,0
TO,IN,0
THE,DT,0
BENEFIT,NN,0
OF,IN,0
USERS,NNS,0
BY,IN,0
THE,DT,0
THE,DT,0
GIVEN,VBN,0
THE,DT,0
NUMEROUS,JJ,0
OBJECTIONS,NNS,0
(,-LRB-,0
OVER,IN,0
SIGNATURES,NNS,0
ON,IN,0
A,DT,0
PETITION,NN,0
TO,TO,0
STOP,VB,0
THIS,DT,0
CHEMICAL,JJ,0
DUMP,NN,0
),-RRB-,0
TO,IN,0
THE,DT,0
TYPE,NN,0
OF,IN,0
CHEMICALS,NNS,0
AND,CC,0
THE,DT,0
USE,NN,0
OF,IN,0
ANY,DT,0
CHEMICALS,NNS,0
HER,PRP$,0
ACTIONS,NNS,0
HAVE,VBP,0
GREATLY,RB,0
INCREASED,VBN,0
THE,DT,0
TOWNíS,JJ,0
LIABILITY,NN,0
.,.,0
OUR,PRP$,0
CANDLEWOOD,NNP,0
LAKE,NNP,0
IS,VBZ,0
A,DT,0
GREAT,JJ,0
RECREATIONAL,JJ,0
RESOURCE,NN,0
AND,CC,0
STUNNINGLY,RB,0
BEAUTIFUL,JJ,0
.,.,0
IT,PRP,0
IS,VBZ,0
A,DT,0
HUGE,JJ,0
ECONOMIC,JJ,0
DRIVER,NN,0
TO,IN,0
THE,DT,0
REGION,NN,0
.,.,0
IT,PRP,0
GARNERS,VBZ,0
THE,DT,0
MOST,RBS,0
IN,IN,0
PROPERTY,NN,0
TAXES,NNS,0
AND,CC,0
RECREATIONAL,JJ,0
FEES,NNS,0
IN,IN,0
NEW,NNP,0
FAIRFIELD,NNP,0
.,.,0
OUR,PRP$,0
HOME,NN,0
PRICES,NNS,0
ARE,VBP,0
INEXTRICABLY,RB,0
TIED,VBN,0
TO,IN,0
THE,DT,0
