Sentence #,Word,POS,Tag
Sentence: 2590,",``,O
,IF,IN,O
,THIS,DT,O
,WAS,VBD,O
,MY,PRP$,O
,CLIENT,NN,O
Sentence: 2591,I,PRP,O
,WOULD,MD,O
,HAVE,VB,O
,TO,TO,O
,CLEAN,VB,O
,UP,RP,O
,THE,DT,O
,SOIL,NN,O
Sentence: 2592,",'',0
,SAID,VBD,0
,ENVIRONMENTAL,JJ,0
,CLEANUP,NNP,0
,CONSULTANT,NN,0
Sentence: 2593,",``,O
,I,PRP,O
,JUST,RB,O
,SPENT,VBD,O
,THE,DT,O
,WHOLE,JJ,O
,DAY,NN,O
,DIGGING,VBG,O
,OUT,RP,O
,DIESEL,NN,O
,FROM,IN,O
,SOMEONE,NN,O
,'S,POS,O
,BASEMENT,NN,O
,BECAUSE,IN,O
,OF,IN,O
,(,-LRB-,O
,STATE,NN,O
,),-RRB-,O
,REGULATIONS,NNS,O
Sentence: 2594,COSTING,VBG,O
,A,DT,O
,NORMAL,JJ,O
,AVERAGE,JJ,O
,JOE,NNP,O
,TENS,NNS,O
,OF,IN,O
,THOUSANDS,NNS,O
,OF,IN,O
,DOLLARS,NNS,O
Sentence: 2595,AND,CC,O
,IN,IN,O
,THE,DT,O
,MEANTIME,NN,O
,THE,DT,O
,NAVY,NNP,O
,GETS,VBZ,O
,AWAY,RB,O
,WITH,IN,O
,THIS,DT,O
,?,.,O
,",'',0
Sentence: 2596,THE,DT,0
,NAVY,NNP,0
,'S,POS,0
,POLLUTION,NN,0
,HAS,VBZ,0
,BEEN,VBN,0
,A,DT,0
,BIG,JJ,0
,FACTOR,NN,0
,IN,IN,0
,CUTTING,VBG,0
,OFF,RP,0
,MOST,JJS,0
,FISHING,NN,0
,IN,IN,0
,SINCLAIR,NNP,0
,AND,CC,0
,DYES,NNP,0
,",'',O
,FISHERIES,NNS,O
,TO,IN,O
,US,PRP,O
,ARE,VBP,O
,VERY,RB,O
,IMPORTANT,JJ,O
,.,.,O
,.,.,O
,.,.,O
,.,.,O
Sentence: 2597,WE,PRP,O
,UTILIZE,VBP,O
,THOSE,DT,O
,RESOURCES,NNS,O
,ON,IN,O
,THE,DT,O
,BEACH,NN,O
,PRETTY,RB,O
,MUCH,RB,O
,ON,IN,O
,A,DT,O
,DAILY,JJ,O
,BASIS,NN,O
Sentence: 2598,",'',0
,GEORGE,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 2599,",``,O
,IT,PRP,O
,WAS,VBD,O
,N'T,RB,O
,THROUGH,IN,O
,ANY,DT,O
,FAULT,NN,O
,OF,IN,O
,OURS,PRP,O
,THAT,IN,O
,OUR,PRP$,O
,PEOPLE,NNS,O
,ARE,VBP,O
,NOW,RB,O
,RESTRICTED,VBN,O
,TO,IN,O
,LITTLE,JJ,O
,POSTAGE,NN,O
,-,HYPH,O
,STAMP,NN,O
,AREAS,NNS,O
,TO,TO,O
,HARVEST,VB,O
,.,.,O
,",'',0
Sentence: 2600,THE,DT,0
,NAVY,NNP,0
,MUST,MD,0
,BE,VB,0
,HELD,VBN,0
,ACCOUNTABLE,JJ,0
Sentence: 2601,SAID,VBD,0
,NEW,NNP,0
,YORK,NNP,0
,ATTORNEY,NN,0
Sentence: 2602,",``,O
,WHAT,WP,O
,'S,VBZ,O
,THE,DT,O
,DIFFERENCE,NN,O
,BETWEEN,IN,O
,JUST,RB,O
,GOING,VBG,O
,OUT,RB,O
,AND,CC,O
,TAKING,VBG,O
,THOSE,DT,O
,FISH,NN,O
Sentence: 2603,AND,CC,O
,SAYING,VBG,O
,YOU,PRP,O
,CA,MD,O
,N'T,RB,O
,FISH,VB,O
,?,.,O
Sentence: 2604,THEY,PRP,O
,BASICALLY,RB,O
,LIQUIDATED,VBD,O
,THAT,IN,O
,ASSET,NN,O
,FOR,IN,O
,CASH,NN,O
Sentence: 2605,",'',0
,KENNEDY,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 2606,",``,O
,IT,PRP,O
,'S,VBZ,O
,FUNNY,JJ,O
,THAT,IN,O
,THIS,DT,O
,IS,VBZ,O
,DONE,VBN,O
,IN,IN,O
,THE,DT,O
,NAME,NN,O
,OF,IN,O
,NATIONAL,JJ,O
,SECURITY,NN,O
Sentence: 2607,BECAUSE,IN,O
,IF,IN,O
,YOU,PRP,O
,HAD,VBD,O
,A,DT,O
,FOREIGN,JJ,O
,ENEMY,NN,O
,WHO,WP,O
,WAS,VBD,O
,POISONING,VBG,O
,YOUR,PRP$,O
,FOOD,NN,O
,SUPPLY,NN,O
Sentence: 2608,IT,PRP,O
,WOULD,MD,O
,BE,VB,O
,CONSIDERED,VBN,O
,AN,DT,O
,ACT,NN,O
,OF,IN,O
,WAR,NN,O
,.,.,O
,",'',0
Sentence: 2610,THE,DT,0
,HOME,NN,0
,AT,IN,0
,166,CD,0
,NOD,NNP,0
,HILL,NNP,0
,ROAD,NNP,0
,WHERE,WRB,0
,HUNDREDS,NNS,0
,OF,IN,0
,GALLONS,NNS,0
,OF,IN,0
,HOME,NN,0
,HEATING,NN,0
,OIL,NN,0
,WERE,VBD,0
,SPILLED,VBN,0
,.,.,0
Sentence: 2611,THE,DT,0
,HOME,NN,0
,AT,IN,0
,166,CD,0
,NOD,NNP,0
,HILL,NNP,0
,ROAD,NNP,0
,WHERE,WRB,0
,HUNDREDS,NNS,B-quant
,OF,IN,0
,GALLONS,NNS,0
,OF,IN,0
,HOME,NN,0
,HEATING,NN,0
,OIL,NN,0
,WERE,VBD,0
,SPILLED,VBN,0
,.,.,0
Sentence: 2612,CAPTION,NN,0
,CLOSE,RB,0
Sentence: 2613,THE,DT,0
,HOME,NN,0
,AT,IN,0
,166,CD,0
,NOD,NNP,0
,HILL,NNP,0
,ROAD,NNP,0
,WHERE,WRB,0
,HUNDREDS,NNS,0
,OF,IN,0
,GALLONS,NNS,0
,OF,IN,0
,HOME,NN,0
,HEATING,NN,0
,OIL,NN,0
,WERE,VBD,0
,SPILLED,VBN,0
,.,.,0
Sentence: 2614,THE,DT,0
,HOME,NN,0
,AT,IN,0
,166,CD,0
,NOD,NNP,0
,HILL,NNP,0
,ROAD,NNP,0
,WHERE,WRB,0
,HUNDREDS,NNS,0
,OF,IN,0
,GALLONS,NNS,0
,OF,IN,0
,HOME,NN,0
,HEATING,NN,0
,OIL,NN,0
,WERE,VBD,0
,SPILLED,VBN,0
,.,.,0
Sentence: 2615,WILTON,NN,0
,í,NNS,0
,REMEDIATION,NN,0
,IS,VBZ,0
,UNDERWAY,RB,0
,FOLLOWING,VBG,0
,A,DT,0
,SPILL,NN,0
,OF,IN,0
,AN,DT,0
,ESTIMATED,VBN,0
,600,CD,B-quant
,TO,IN,0
,800,CD,B-quant
,GALLONS,NNS,0
,OF,IN,0
,HOME,NN,0
,HEATING,NN,0
,OIL,NN,0
,AT,IN,0
,166,CD,0
,NOD,NNP,0
,HILL,NNP,0
,ROAD,NNP,0
,.,.,0
Sentence: 2616,THE,DT,0
,SPILL,NN,0
Sentence: 2617,WHICH,WDT,0
,ACCORDING,VBG,0
,TO,IN,0
,THE,DT,0
,WILTON,NNP,0
,HEALTH,NNP,0
,DEPARTMENT,NNP,0
,OCCURRED,VBD,0
,AROUND,IN,0
,DEC.,NNP,0
,20,CD,0
Sentence: 2618,RELEASED,VBD,0
,A,DT,0
,ìSIGNIFICANT,JJ,0
,AMOUNTî,NN,0
,OF,IN,0
,OIL,NN,0
,ONTO,IN,0
,THE,DT,0
,GROUND,NN,0
Sentence: 2619,HEALTH,NNP,0
,DIRECTOR,NNP,0
,BARRY,NNP,0
,BOGLE,NNP,0
,SAID,VBD,0
,IN,IN,0
,A,DT,0
,LETTER,NN,0
,TO,IN,0
,RESIDENTS,NNS,0
,NEAR,IN,0
,THE,DT,0
,SITE,NN,0
,.,.,0
Sentence: 2620,THE,DT,0
,LETTER,NN,0
,WAS,VBD,0
,DATED,VBN,0
,DEC.,NNP,0
,30,CD,0
,.,.,0
Sentence: 2621,THE,DT,0
,STATE,NN,0
,DEPARTMENT,NNP,0
,OF,IN,0
,ENERGY,NNP,0
,AND,CC,0
,ENVIRONMENTAL,NNP,0
,PROTECTION,NNP,0
,WAS,VBD,0
,NOTIFIED,VBN,0
Sentence: 2622,BOGLE,NNP,0
,SAID,VBD,0
Sentence: 2623,AND,CC,0
,IS,VBZ,0
,OVERSEEING,VBG,0
,REMEDIATION,NN,0
,AT,IN,0
,THE,DT,0
,SITE,NN,0
Sentence: 2624,WHICH,WDT,0
,INCLUDES,VBZ,0
,DETERMINING,VBG,0
,CONTAMINATION,NN,0
,WITHIN,IN,0
,A,DT,0
,500-FOOT,CD,0
,RADIUS,NN,0
,OF,IN,0
,THE,DT,0
,SPILL,NN,0
,SITE,NN,0
,.,.,0
Sentence: 2625,ACCORDING,VBG,0
,TO,IN,0
,INFORMATION,NN,0
,BOGLE,NNP,0
,SAID,VBD,0
,HE,PRP,0
,WAS,VBD,0
,GIVEN,VBN,0
Sentence: 2626,THERE,EX,0
,HAD,VBD,0
,BEEN,VBN,0
,A,DT,0
,DELIVERY,NN,0
,OF,IN,0
,OIL,NN,0
,AND,CC,0
,A,DT,0
,FOLLOW,NN,0
,-,HYPH,0
,UP,RP,0
,DELIVERY,NN,0
,TO,TO,0
,TOP,VB,0
,OFF,RP,0
,THE,DT,0
,TANK,NN,0
,.,.,0
Sentence: 2627,WHILE,IN,0
,THE,DT,0
,OIL,NN,0
,WAS,VBD,0
,BEING,VBG,0
,DELIVERED,VBN,0
Sentence: 2628,MATERIALS,NNS,0
,UNDER,IN,0
,THE,DT,0
,NEWLY,RB,0
,INSTALLED,VBN,0
,TANK,NN,0
,GAVE,VBD,0
,WAY,NN,0
,WITH,IN,0
,THE,DT,0
,WEIGHT,NN,0
,OF,IN,0
,THE,DT,0
,OIL,NN,0
,.,.,0
Sentence: 2629,THAT,DT,0
,BROKE,VBD,0
,THE,DT,0
,SERVICE,NN,0
,LINE,NN,0
,THAT,WDT,0
,FEEDS,VBZ,0
,THE,DT,0
,FURNACE,NN,0
,AND,CC,0
,RELEASED,VBN,0
,ALL,DT,0
,OR,CC,0
,MOST,JJS,0
,OF,IN,0
,THE,DT,0
,OIL,NN,0
,THAT,WDT,0
,WAS,VBD,0
,IN,IN,0
,THE,DT,0
,TANK,NN,0
,.,.,0
Sentence: 2630,BOGLE,NNP,0
,COULD,MD,0
,NOT,RB,0
,SAY,VB,0
,IF,IN,0
,ANYONE,NN,0
,WAS,VBD,0
,HOME,NN,0
,AT,IN,0
,THE,DT,0
,TIME,NN,0
,OF,IN,0
,THE,DT,0
,DELIVERY,NN,0
Sentence: 2631,BUT,CC,0
,WHEN,WRB,0
,SOMEONE,NN,0
,ARRIVED,VBD,0
,THEY,PRP,0
,SMELLED,VBD,0
,OIL,NN,0
,AND,CC,0
,CALLED,VBD,0
,THE,DT,0
,OIL,NN,0
,COMPANY,NN,0
,.,.,0
Sentence: 2632,ACCORDING,VBG,0
,TO,IN,0
,THE,DT,0
,WILTON,NNP,0
,ASSESSORíS,NNP,0
,ONLINE,JJ,0
,DATABASE,NN,0
Sentence: 2633,166,CD,0
,NOD,NNP,0
,HILL,NNP,0
,ROAD,NNP,0
,IS,VBZ,0
,A,DT,0
,9.9-ACRE,CD,0
,PROPERTY,NN,0
,.,.,0
Sentence: 2634,THE,DT,0
,HEALTH,NN,0
,DEPARTMENT,NN,0
,IS,VBZ,0
,MONITORING,VBG,0
,THE,DT,0
,CLEANUP,NN,0
,AND,CC,0
,BOGLE,NNP,0
,SAID,VBD,0
,RESIDENTIAL,JJ,0
,WELLS,NNS,0
,WITHIN,IN,0
,500,CD,0
,FEET,NNS,0
,WILL,MD,0
,BE,VB,0
,MONITORED,VBN,0
,OVER,IN,0
,THE,DT,0
,NEXT,JJ,0
,FOUR,CD,0
,WEEKS,NNS,0
,.,.,0
Sentence: 2635,WATER,NN,0
,SAMPLES,NNS,0
,ARE,VBP,0
,BEING,VBG,0
,COLLECTED,VBN,0
,AND,CC,0
,TESTED,VBN,0
,FOR,IN,0
,ANY,DT,0
,OIL,NN,0
,CONTAMINATION,NN,0
,.,.,0
Sentence: 2636,THE,DT,0
,SAMPLING,NN,0
,IS,VBZ,0
,BEING,VBG,0
,DONE,VBN,0
,BY,IN,0
,GZA,NNP,0
,GEOENVIRONMENTAL,NNP,0
Sentence: 2638,INC.,NNP,0
,THE,DT,0
,COMPANYíS,JJ,0
,PROJECT,NN,0
,MANAGER,NN,0
,HAS,VBZ,0
,BEEN,VBN,0
,CHARGED,VBN,0
,WITH,IN,0
,ACTING,VBG,0
,AS,IN,0
,A,DT,0
,LIAISON,NN,0
,WITH,IN,0
,RESIDENTS,NNS,0
,.,.,0
Sentence: 2639,AFTER,IN,0
,THE,DT,0
,FOUR,CD,0
,WEEKS,NNS,0
,OF,IN,0
,TESTING,VBG,0
,A,DT,0
,DECISION,NN,0
,WILL,MD,0
,BE,VB,0
,MADE,VBN,0
,AS,IN,0
,TO,TO,0
,FURTHER,RB,0
,SAMPLING,NN,0
,OF,IN,0
,WELLS,NNS,0
,.,.,0
Sentence: 2640,SHOULD,MD,0
,ANY,DT,0
,WELL,RB,0
,TEST,NN,0
,POSITIVE,JJ,0
Sentence: 2641,RESIDENTS,NNS,0
,AT,IN,0
,THAT,DT,0
,ADDRESS,NN,0
,WILL,MD,0
,RECEIVE,VB,0
,BOTTLED,JJ,0
,WATER,NN,0
Sentence: 2642,BOGLE,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 2643,FURTHER,JJ,0
,TESTING,NN,0
,ON,IN,0
,ANY,DT,0
,CONTAMINATED,JJ,0
,WELLS,NNS,0
,WILL,MD,0
,BE,VB,0
,DONE,VBN,0
,TO,TO,0
,DETERMINE,VB,0
,WHAT,WP,0
,REMEDIAL,JJ,0
,STEPS,NNS,0
,SHOULD,MD,0
,BE,VB,0
,TAKEN,VBN,0
,.,.,0
Sentence: 2644,THE,DT,0
,HEALTH,NN,0
,DEPARTMENT,NN,0
,EXPECTS,VBZ,0
,TO,TO,0
,RECEIVE,VB,0
,A,DT,0
,STATUS,NN,0
,REPORT,NN,0
,EACH,DT,0
,WEEK,NN,0
,AND,CC,0
,INFORMATION,NN,0
,WILL,MD,0
,BE,VB,0
,FORWARD,RB,0
,TO,IN,0
,RESIDENTS,NNS,0
,.,.,0
Sentence: 2645,THE,DT,0
,HEALTH,NN,0
,DEPARTMENT,NN,0
,MAY,MD,0
,BE,VB,0
,REACHED,VBN,0
,AT,IN,0
,203,CD,0
,-,SYM,0
,563,CD,0
,-,HYPH,0
,175,CD,0
,.,.,0
Sentence: 2647,ST.,NNP,0
,LOUIS,NNP,0
,RESIDENTS,NNS,0
,LEARNED,VBD,0
,WEDNESDAY,NNP,0
,NIGHT,NN,0
,THEIR,PRP$,0
,MUNICIPAL,JJ,0
,WELLS,NNS,0
,ARE,VBP,0
,NOT,RB,0
,IN,IN,0
,DANGER,NN,0
,OF,IN,0
,POLLUTION,NN,0
,FROM,IN,0
,THE,DT,0
,FORMER,JJ,0
,VELSICOL,NNP,0
,CHEMICAL,NNP,0
,CORP.,NNP,0
Sentence: 2648,BUT,CC,0
,Ö,NNS,0
,THEY,PRP,0
,DID,VBD,0
,LEARN,VB,0
,CHEMICALS,NNS,0
,FROM,IN,0
,THE,DT,0
,PLANT,NN,0
,SITE,NN,0
,ARE,VBP,0
,MIGRATING,VBG,0
,OFF,IN,0
,-,HYPH,0
,SITE,NN,0
Sentence: 2649,AND,CC,0
,THAT,IN,0
,THE,DT,0
,SHALLOW,NN,0
,AQUIFER,VBP,0
,BELOW,RB,0
,AND,CC,0
,TO,IN,0
,THE,DT,0
,NORTH,NN,0
,OF,IN,0
,THE,DT,0
,CITY,NN,0
,AND,CC,0
,THE,DT,0
,DEEP,JJ,0
,AQUIFER,NN,0
,BELOW,IN,0
,THAT,DT,0
,HAS,VBZ,0
,SHOWN,VBN,0
,POLLUTION,NN,0
,IN,IN,0
,THE,DT,0
,TOPMOST,JJS,0
,LAYER,NN,0
,.,.,0
Sentence: 2650,THE,DT,0
,ST.,NNP,0
,LOUIS,NNP,0
,SUPERFUND,NNP,0
,CITIZENS,NNPS,0
,TASK,NNP,0
,FORCE,NNP,0
,HEARD,VBD,0
,TWO,CD,0
,DIFFERENT,JJ,0
,REPORTS,NNS,0
,CONCERNING,VBG,0
,THE,DT,0
,HEALTH,NN,0
,OF,IN,0
,THE,DT,0
,PINE,NNP,0
,RIVER,NNP,0
,AND,CC,0
,THE,DT,0
,CONTAMINANTS,NNS,0
,STILL,RB,0
,FLOWING,VBG,0
,OUT,IN,0
,OF,IN,0
,THE,DT,0
,54-ACRE,CD,0
,FORMER,JJ,0
,CHEMICAL,NN,0
,PLANT,NN,0
,SITE,NN,0
,THAT,WDT,0
,SITS,VBZ,0
,ON,IN,0
,ITS,PRP$,0
,BANKS,NNS,0
,.,.,0
Sentence: 2651,ROB,NNP,0
,CANNESTRA,NNP,0
,OF,IN,0
,WESTON,NNP,0
,SOLUTIONS,NNPS,0
Sentence: 2652,A,DT,0
,COMPANY,NN,0
,HIRED,VBN,0
,BY,IN,0
,THE,DT,0
,MICHIGAN,NNP,0
,DEPARTMENT,NNP,0
,OF,IN,0
,ENVIRONMENTAL,NNP,0
,QUALITY,NNP,0
,TO,TO,0
,STUDY,VB,0
,THE,DT,0
,LEAKS,NNS,0
Sentence: 2653,SAID,VBD,0
,PRELIMINARY,JJ,0
,STUDIES,NNS,0
,SHOW,VBP,0
,THE,DT,0
,SLURRY,NN,0
,WALL,NN,0
Sentence: 2654,BUILT,VBN,0
,TO,TO,0
,SURROUND,VB,0
,THE,DT,0
,MASSIVELY,RB,0
,POLLUTED,JJ,0
,PLANT,NN,0
,SITE,NN,0
Sentence: 2655,IS,VBZ,0
,LEAKING,VBG,0
Sentence: 2656,AND,CC,0
,THAT,IN,0
,NONE,NN,0
,OF,IN,0
,THE,DT,0
,20,CD,0
,SLURRY,NN,0
,WALL,NN,0
,SAMPLES,NNS,0
,COLLECTED,VBN,0
,MET,VBD,0
,THE,DT,0
,DESIGN,NN,0
,CRITERIA,NNS,0
,IN,IN,0
,THE,DT,0
,1982,CD,0
,AGREEMENT,NN,0
,BETWEEN,IN,0
,VELSICOL,NNP,0
,AND,CC,0
,THE,DT,0
,STATE,NNP,0
,OF,IN,0
,MICHIGAN,NNP,0
,.,.,0
Sentence: 2657,",``,O
,THE,DT,O
,CONTAINMENT,NN,O
,IS,VBZ,O
,NOT,RB,O
,QUITE,RB,O
,AS,RB,O
,GOOD,JJ,O
,AS,IN,O
,EVERYBODY,NN,O
,THOUGHT,VBD,O
Sentence: 2658,",'',0
,HE,PRP,0
,SAID,VBD,0
,.,.,0
Sentence: 2659,CONTAMINANTS,NNS,0
,ARE,VBP,0
,MOVING,VBG,0
,OFF,IN,0
,-,HYPH,0
,SITE,NN,0
,TO,IN,0
,THE,DT,0
,NORTH,NN,0
,AND,CC,0
,WEST,NN,0
Sentence: 2660,CANNESTRA,NNP,0
,SAID,VBD,0
Sentence: 2661,PROBABLY,RB,0
,THROUGH,IN,0
,THE,DT,0
,WALL,NN,0
,AND,CC,0
,UNDERNEATH,IN,0
,THE,DT,0
,WALL,NN,0
,IN,IN,0
,SANDY,NNP,0
,AND/OR,CC,0
,SILTY,NN,0
,LAYERS,NNS,0
,.,.,0
Sentence: 2662,THOSE,DT,0
,SAND,NN,0
,LAYERS,NNS,0
,ARE,VBP,0
,POROUS,JJ,0
Sentence: 2663,AND,CC,0
,ARE,VBP,0
,PROBABLY,RB,0
,THE,DT,0
,TRANSPORTATION,NN,0
,ROUTE,NN,0
,FOR,IN,0
,NAPL,NNP,0
,(,-LRB-,0
,NON,JJ,0
,-,JJ,0
,AQUEOUS,JJ,0
,PHASE,NN,0
,LIQUIDS,NNS,0
,),-RRB-,0
Sentence: 2664,A,DT,0
,COMBINATION,NN,0
,OF,IN,0
,CHEMICALS,NNS,0
Sentence: 2665,OFTEN,RB,0
,IN,IN,0
,CONJUNCTION,NN,0
,WITH,IN,0
,PETROLEUM,NN,0
,BASE,NN,0
Sentence: 2666,WHICH,WDT,0
,WAS,VBD,0
,FOUND,VBN,0
,BY,IN,0
,WORKERS,NNS,0
,IN,IN,0
,SANDY,JJ,0
,LAYERS,NNS,0
,AT,IN,0
,THE,DT,0
,BOTTOM,NN,0
,OF,IN,0
,THE,DT,0
,NOW,RB,0
,-,HYPH,0
,DEWATERED,VBN,0
,PORTION,NN,0
,OF,IN,0
,THE,DT,0
,RIVER,NN,0
,.,.,0
Sentence: 2667,NAPL,NN,0
,IS,VBZ,0
,HEAVIER,JJR,0
,THAN,IN,0
,WATER,NN,0
,AND,CC,0
,WONíT,NNP,0
,MIX,VB,0
,WITH,IN,0
,IT,PRP,0
,.,.,0
Sentence: 2668,CANNESTRA,NNP,0
,SAID,VBD,0
,PRELIMINARY,JJ,0
,RESULTS,NNS,0
,IN,IN,0
,THE,DT,0
,SHALLOW,NN,0
,AQUIFER,NN,0
,SHOWED,VBD,0
,CONTAMINANTS,NNS,0
,THAT,WDT,0
,HAVE,VBP,0
,MOVED,VBN,0
,OFF,IN,0
,-,HYPH,0
,SITE,NN,0
Sentence: 2669,INCLUDE,VBP,0
,DDT,NNP,0
Sentence: 2670,LINDANE,NNP,0
Sentence: 2671,BENEZENE,NNP,0
Sentence: 2672,CHLOROBENZENE,JJ,0
Sentence: 2673,CHLOROFORM,NN,0
Sentence: 2674,TRICHLOROETHENE,NN,0
Sentence: 2675,NAPTHALENE,NN,0
Sentence: 2676,2-CHLOROPHENOL,CD,0
,AND,CC,0
,MERCURY,NN,0
,.,.,0
Sentence: 2677,MORE,JJR,0
,TESTS,NNS,0
,ARE,VBP,0
,NEEDED,VBN,0
,TO,TO,0
,DETERMINE,VB,0
,THE,DT,0
,SCOPE,NN,0
,AND,CC,0
,MAGNITUDE,NN,0
,OF,IN,0
,THE,DT,0
,POLLUTION,NN,0
,AND,CC,0
,A,DT,0
,COMPLETE,JJ,0
,REPORT,NN,0
,WONíT,NNP,0
,BE,VB,0
,COMPLETED,VBN,0
,UNTIL,IN,0
,NEXT,JJ,0
,SUMMER,NN,0
Sentence: 2678,CANNESTRA,NNP,0
,SAID,VBD,0
,.,.,0
Sentence: 2679,",``,O
,IF,IN,O
,THERE,EX,O
,IS,VBZ,O
,NOTHING,NN,O
,ACROSS,IN,O
,THE,DT,O
,RIVER,NN,O
,(,-LRB-,O
,ON,IN,O
,THE,DT,O
,NORTH,NN,O
,SIDE,NN,O
,ACROSS,IN,O
,FROM,IN,O
,THE,DT,O
,PLANT,NN,O
,SITE,NN,O
,),-RRB-,O
,THEN,RB,O
,WE,PRP,O
,KNOW,VBP,O
,WE,PRP,O
,GOT,VBD,O
,A,DT,O
,HANDLE,NN,O
,ON,IN,O
,THE,DT,O
,MAGNITUDE,NN,O
,OF,IN,O
,THE,DT,O
,PROBLEM,NN,O
Sentence: 2680,",'',0
,HE,PRP,0
,SAID,VBD,0
,.,.,0
Sentence: 2681,ROB,NNP,0
,STRYKER,NNP,0
,SAID,VBD,0
,54,CD,0
,55-GALLON,CD,0
,DRUMS,NNS,0
,OF,IN,0
,DNAPL,NNP,0
,(,-LRB-,0
,DENSE,JJ,0
,NON,JJ,0
,-,JJ,0
,AQUEOUS,JJ,0
,PHASE,NN,0
,LIQUIDS,NNS,0
,),-RRB-,0
,HAVE,VBP,0
,BEEN,VBN,0
,TAKEN,VBN,0
,FROM,IN,0
,SOILS,NNS,0
,IN,IN,0
,A,DT,0
,NATURAL,JJ,0
,SAND,NN,0
,/,SYM,0
,GRAVEL,NN,0
,TRENCH,NN,0
,UNDERNEATH,IN,0
,THE,DT,0
,RIVER,NN,0
,IN,IN,0
,THE,DT,0
,HOT,NNP,0
,SPOT,NNP,0
,CELL,NN,0
Sentence: 2682,THE,DT,0
,FIRST,JJ,0
,CELL,NN,0
,THAT,WDT,0
,WAS,VBD,0
,DRAINED,VBN,0
,AND,CC,0
,CLEANED,VBN,0
,IN,IN,0
,EMERGENCY,NN,0
,ACTION,NN,0
,THREE,CD,0
,YEARS,NNS,0
,AGO,RB,0
,.,.,0
Sentence: 2683,THAT,IN,0
,DNAPL,NNP,0
,CONTAINS,VBZ,0
,28,CD,0
,PERCENT,NN,0
,DDT,NNP,0
Sentence: 2684,OR,CC,0
Sentence: 2685,PARTS,NNS,0
,PER,IN,0
,MILLION,CD,0
,.,.,0
Sentence: 2686,STRYKER,NNP,0
,IS,VBZ,0
,PROJECT,NN,0
,MANAGER,NN,0
,FOR,IN,0
,CH2,NNP,0
,M,NNP,0
,HILL,NNP,0
Sentence: 2687,THE,DT,0
,COMPANY,NN,0
,HIRED,VBN,0
,BY,IN,0
,THE,DT,0
,ENVIRONMENTAL,NNP,0
,PROTECTION,NNP,0
,AGENCY,NNP,0
,TO,TO,0
,CLEAN,VB,0
,UP,RP,0
,CONTAMINANTS,NNS,0
,FROM,IN,0
,THE,DT,0
,RIVER,NN,0
,BOTTOM,NN,0
,THAT,WDT,0
,ACCUMULATED,VBD,0
,DURING,IN,0
,MORE,JJR,0
,THAN,IN,0
,40,CD,0
,YEARS,NNS,0
,OF,IN,0
,INDUSTRIAL,JJ,0
,OPERATION,NN,0
,.,.,0
Sentence: 2688,DNAPL,NNP,0
,HAS,VBZ,0
,BEEN,VBN,0
,FOUND,VBN,0
,IN,IN,0
,OTHER,JJ,0
,CELLS,NNS,0
Sentence: 2689,TOO,RB,0
Sentence: 2690,STRYKER,NNP,0
,SAID,VBD,0
Sentence: 2691,AND,CC,0
,IT,PRP,0
,IS,VBZ,0
,CONTINUING,VBG,0
,TO,TO,0
,POLLUTE,VB,0
,THE,DT,0
,GROUNDWATER,NN,0
,BELOW,IN,0
,THE,DT,0
,RIVER,NN,0
,.,.,0
Sentence: 2692,IN,IN,0
,AN,DT,0
,ATTEMPT,NN,0
,TO,TO,0
,HELP,VB,0
,CORRECT,VB,0
,THE,DT,0
,PROBLEM,NN,0
Sentence: 2693,A,DT,0
,COLLECTION,NN,0
,TRENCH,NN,0
,HAS,VBZ,0
,BEEN,VBN,0
,DUG,VBN,0
,AROUND,IN,0
,THE,DT,0
,SLURRY,NN,0
,WALL,NN,0
,AND,CC,0
,LATERAL,JJ,0
,TRENCHES,NNS,0
,HAVE,VBP,0
,BEEN,VBN,0
,DUG,VBN,0
,INTO,IN,0
,THE,DT,0
,RIVER,NN,0
,BOTTOM,NN,0
,TO,TO,0
,TRY,VB,0
,TO,TO,0
,CAPTURE,VB,0
,THE,DT,0
,DNAPL,NNP,0
,.,.,0
Sentence: 2694,DNAPL,NNP,0
,WILL,MD,0
,FLOW,VB,0
,INTO,IN,0
,MANHOLES,NNS,0
,BUILT,VBN,0
,INTO,IN,0
,THE,DT,0
,RIVER,NN,0
Sentence: 2695,BE,VB,0
,COLLECTED,VBN,0
,AND,CC,0
,SENT,VBN,0
,TO,IN,0
,A,DT,0
,HAZARDOUS,JJ,0
,WASTE,NN,0
,LANDFILL,NN,0
,.,.,0
Sentence: 2696,THE,DT,0
,RIVER,NN,0
,BOTTOM,NN,0
,WILL,MD,0
,BE,VB,0
,CAPPED,VBN,0
,IN,IN,0
,SOME,DT,0
,LOCATIONS,NNS,0
Sentence: 2697,SO,IN,0
,THAT,IN,0
,THE,DT,0
,WATER,NN,0
,FLOWING,VBG,0
,OVER,IN,0
,THE,DT,0
,DNAPL,NNP,0
,-,HYPH,0
,LADEN,NNP,0
,SOIL,NN,0
,WONíT,NNP,0
,PICK,VB,0
,UP,RP,0
,THE,DT,0
,CONTAMINANTS,NNS,0
,.,.,0
Sentence: 2698,IT,PRP,0
,IS,VBZ,0
,EXPECTED,VBN,0
,THAT,IN,0
,SILTS,NNS,0
